CMUN,ECONOMY_COMPANIES_PER_CAPITA_2020
06060,0.17982679572083546
06061,0.008690528796582707
06062,0.024875621890547265
06063,0.3306188925081433
06064,0.010718424101969872
06065,0.014223194748358862
06066,0.18452380952380953
06067,0.07704320666319625
06068,0.011796733212341199
06069,0.40082644628099173
06070,0.1892968972388272
06071,0.000984790458474669
06072,0.4014336917562724
06073,0.013038754074610649
06074,0.5605326876513317
06075,0.005999647079583554
06076,0.08064516129032258
06077,0.010416666666666666
06078,0.08262108262108261
06079,0.043233082706766915
06080,0.1235370611183355
06081,0.021806853582554516
06082,0.013111888111888112
06083,8.60122699386503
06084,0.0006934226326382194
06085,0.27564102564102566
06086,0.011913104414856343
06087,0.07686676427525622
06088,0.3925637699956766
06089,0.002132747366380146
06090,0.041251778093883355
06091,0.27505330490405117
06092,0.007760785208856425
06093,0.5015384615384615
06094,0.011412829594647777
06095,0.3963806187974314
06096,0.0011872455902306649
06097,0.7091633466135459
06098,0.0060790273556231
06099,0.09185185185185185
06100,0.033308099924299776
06101,0.01800720288115246
06102,0.14256198347107438
06103,0.2961038961038961
06104,0.004431566388273394
06105,0.030513176144244106
06106,0.04354354354354354
06107,0.1148936170212766
06108,0.08201202843083652
06109,0.11842105263157894
06110,0.0008729812309035355
06111,0.13333333333333333
06112,0.033112582781456956
06113,0.5359628770301624
06114,0.0
06115,0.59375
06116,0.04630269523151347
06117,0.06650971159505592
06118,0.002484472049689441
06119,0.1656441717791411
06120,0.2944640753828033
06121,0.06797352342158859
06122,0.11755989133119289
06123,0.04897098933796182
06124,0.019699812382739212
06125,0.05664488017429194
06126,0.06379498364231188
06127,0.07817969661610269
06128,0.1088961618565903
06129,0.007805240661587065
06130,0.0
06131,0.38388625592417064
06132,0.01952807160292921
06133,0.14690451206715635
06134,0.006654835847382431
06135,0.1426256077795786
06136,0.05683453237410072
06137,0.03808982376350199
06138,0.03948576675849403
06139,0.015358361774744027
06140,0.05
06141,0.1359773371104816
06142,0.004651162790697674
06143,0.8453237410071942
06144,0.004814636494944632
06145,0.05653710247349823
06146,0.03857280617164899
06147,0.010362694300518135
06148,0.11977715877437325
06149,0.6725507502206531
06150,0.0036138772887889495
06151,0.05378704720087816
06152,0.05199025182778229
06153,1.0353741496598639
06154,0.006151689767948917
06155,0.03125
06156,0.02506024096385542
06157,0.008975317875841436
06158,2.873809523809524
06159,0.008872901678657074
06160,0.08531317494600432
06161,0.005484988452655889
06162,0.8194945848375451
06901,0.04151732377538829
06902,0.026700804681784932
06903,0.07031642390758412
07001,0.1885412433969931
07002,0.13725490196078433
07003,0.16185402237613214
07004,0.022837131301173916
07005,0.2392110586648685
07006,0.07252899428769258
07007,0.007029876977152899
07008,1.2643253234750462
07009,0.008204193254329991
07010,0.5238095238095238
07011,0.7508513053348468
07012,0.003874836925832895
07013,0.40300187617260785
07014,0.09264615654308002
07015,0.214375052113733
07016,0.009696528444253234
07017,0.028212422949265053
07018,0.06517016654598118
07019,0.020569620253164556
07020,2.560693641618497
07021,0.005304518664047151
07022,5.18348623853211
07023,0.019571763131482102
07024,0.20232896652110627
07025,0.004447326971185027
07026,8.720588235294118
07027,0.045299522529390526
07028,0.0027487302061547656
07029,0.28135593220338984
07030,0.026845637583892617
07031,1.2180293501048218
07032,0.06802864920580384
07033,0.1221057679134128
07034,0.0022707661565012035
07035,0.0980891719745223
07036,1.3180592991913747
07037,0.011362135024441802
07038,0.03900243765235327
07039,0.1862905870777304
07040,4.996903191059647
07041,0.0005567153792623522
07042,0.5354173594945129
07043,0.02649797087610408
07044,0.18104283775925567
07045,0.012109716953603735
07046,0.9570731707317073
07047,0.01001120657452372
07048,0.6209631728045326
07049,0.005068532267275843
07050,0.2725563909774436
07051,0.11393568147013783
07052,0.06573300203297945
07053,0.019165057198038925
07054,2.203638497652582
07055,0.01943390421495231
07056,0.04611111111111111
07057,0.1851456051295752
07058,0.02788678300075144
07059,0.10333978702807357
07060,0.0747983870967742
07061,0.29869810857283224
07062,0.05577328911667169
07063,0.017860224331320104
07064,0.25147347740667975
07065,0.03477218225419664
07901,0.014373716632443531
07902,0.1423841059602649
08001,0.5196416264645073
08002,0.0022239872915011914
08003,4.183098591549296
08004,0.0020781379883624274
08005,4.085820895522388
08006,0.14765562306545912
08007,0.051588326446280995
08008,0.0023011176857330702
08009,5.461187214611872
08010,0.03063439736270805
08011,0.03361635765032057
08012,0.0658193372673627
08013,0.07320319432120674
08014,0.12567648827420325
08015,5.47755905511811
08016,0.0008154685319754272
08017,0.15550351288056205
08018,0.047470817120622566
08019,57.5442218798151
08020,0.00041872434526309425
08021,0.0008240626287597857
08022,16.89041095890411
08023,0.05192436310573357
08024,0.004931276885951107
08025,0.3881278538812785
08026,0.014705882352941176
08027,0.35877862595419846
08028,0.06924643584521385
08029,0.5473061760840998
08030,0.1814931650893796
08031,0.04016546570589805
08032,0.07402234636871509
08033,0.5462993693992698
08034,0.005502921654280365
08035,1.3405253283302063
08036,0.0006869220607661823
08037,1.3195876288659794
08038,0.059616169865251124
08039,0.03923444976076555
08040,2.1162361623616235
08041,0.06803567724538477
08042,0.016186292797400567
08043,0.1142767689417658
08044,0.06094296891085032
08045,0.0013215027373985274
08046,19.464285714285715
08047,0.018981181051265412
08048,0.01075032909170689
08049,0.19401041666666666
08050,0.005501222493887531
08051,12.284023668639053
08052,0.001226993865030675
08053,1.6265060240963856
08054,0.27202963747023023
08055,0.0050833995234312946
08056,8.059065934065934
08057,6.0201071579074104e-05
08058,1.9722222222222223
08059,0.0178497301784973
08060,0.026785714285714284
08061,0.9202453987730062
08062,0.04423529411764706
08063,0.047407407407407405
08064,0.37538940809968846
08065,0.049096622152395915
08066,0.11342155009451796
08067,0.32254697286012524
08068,0.10921591960862091
08069,0.042689670426896704
08070,0.007564296520423601
08071,0.04896907216494845
08072,3.74375
08073,0.37276982565633265
08074,0.012192923146270003
08075,0.0329779938906552
08076,0.25896557938367276
08077,0.16134415877311684
08078,0.000539816894109518
08079,0.1910569105691057
08080,0.0
08081,1.1363636363636365
08082,0.2435344827586207
08083,0.11387434554973822
08084,0.04933920704845815
08085,0.08221925133689839
08086,1.1696492483894059
08087,0.0010403765172157544
08088,8.114754098360656
08089,0.21022418273007432
08090,0.0005999442908872747
08091,2.3617021276595747
08092,0.04547817047817048
08093,0.0008240626287597857
08094,6.666666666666667
08095,0.004977375565610859
08096,62.50588235294118
08097,0.0020770116994174633
08098,0.16371077762619374
08099,0.01866497943688706
08100,0.48331539289558667
08101,5.498856707317073
08102,0.013131143920992317
08103,0.001899030754433127
08104,0.09794437726723096
08105,0.8224917309812569
08106,0.06897073281403615
08107,0.1149
08108,0.05313238393256274
08109,0.006003694581280788
08110,4.609665427509293
08111,0.0018733608092918695
08112,4.762773722627737
08113,0.27454900048756703
08114,0.01954569466455362
08115,0.014176343455804243
08116,0.013851560884845978
08117,0.3286118980169972
08118,0.7136105860113422
08119,0.02244378447178617
08120,0.11548884719616427
08121,1.0343194020423203
08122,0.0012374395965007088
08123,0.9001258917331095
08124,0.10663689559593471
08125,0.05331369661266568
08126,0.02639248263652458
08127,0.014236339697169191
08128,0.01507860121912095
08129,0.07262569832402235
08130,0.021406727828746176
08131,0.4117647058823529
08132,0.04397705544933078
08133,0.023404255319148935
08134,0.5732484076433121
08135,0.5168949771689497
08136,0.11252557399408956
08137,0.002980270608571258
08138,1.5068870523415978
08139,0.00425531914893617
08140,1.6406926406926408
08141,0.0787375415282392
08142,0.0030241935483870967
08143,1.8850574712643677
08144,0.021859435528500278
08145,0.46788990825688076
08146,0.03569553805774278
08147,0.7692307692307693
08148,0.013566134907674915
08149,0.02516491570974835
08150,0.02457627118644068
08151,0.13274336283185842
08152,0.03171641791044776
08153,0.43790849673202614
08154,0.13020833333333334
08155,0.7531003382187148
08156,0.14746155466610492
08157,0.06014429236059605
08158,0.037424757916775714
08159,0.3224509108114502
08160,0.0024466783681719056
08161,2.3446601941747574
08162,0.012676923076923077
08163,0.6104404567699837
08164,0.0029415985076768547
08165,0.1489686783804431
08166,0.03543843707405725
08167,0.7612655800575263
08168,0.0030816640986132513
08169,6.529750479846449
08170,0.000741897092690768
08171,0.4397705544933078
08172,0.7856870955462505
08174,0.001172874609041797
08175,0.6195652173913043
08176,0.00412821758135017
08177,0.0
08178,1.06
08179,0.09259259259259259
08180,2.7517401392111367
08181,0.02457969237058613
08182,0.017700799390940235
08183,0.10249376558603492
08184,0.7731574864235842
08185,0.00019260895246411052
08187,66.74439461883408
08188,6.488630991555511e-05
08189,0.06666666666666667
08190,0.24528301886792453
08191,1.667844522968198
08192,0.08010181164845037
08193,0.014873375318236634
08194,1.5816108339272987
08195,0.0004082188052796299
08196,17.152173913043477
08197,0.04198218262806236
08198,0.049557360591402755
08199,0.0091324200913242
08200,5.113938053097345
08201,0.0005900202292650034
08202,2.699570815450644
08203,0.01764185377723703
08204,0.09476661951909476
08205,2.6258699304055675
08206,0.0010518097633970202
08207,0.29759519038076154
08208,0.21678559293238192
08209,0.10230111768573306
08210,0.05989613387189844
08211,0.477484594722705
08212,0.0015935902259799474
08213,1.5292207792207793
08214,0.11344395529969523
08215,0.026589207909730756
08216,0.0
08217,85.89285714285714
08218,0.018621480893125056
08219,0.18306086635263694
08220,0.013919554574253624
08221,0.6778907242693774
08222,0.008965299019090813
08223,0.07614006514657981
08224,0.029270248596631916
08225,0.01266891891891892
08226,1.0467289719626167
08227,0.18467741935483872
08228,0.00948302233098807
08229,0.16666666666666666
08230,1.7061688311688312
08231,0.23792970258787177
08232,0.004872456291200917
08233,0.08454206382096975
08234,0.15552855407047386
08235,0.10053821313240043
08236,0.020814146251611716
08237,0.06327490380504489
08238,0.9789227166276346
08239,0.004322911430582085
08240,1.3554868624420402
08241,0.0
08242,0.3815789473684211
08243,0.08163265306122448
08244,3.5757575757575757
08245,0.6994837758112095
08246,0.0014438787141880082
08247,0.054198134162594405
08248,0.4598436389481166
08249,0.004587774929159357
08250,1.1609498680738786
08251,0.03493964078908627
08252,0.3330715874885486
08253,0.0005490650642101089
08254,1.2608695652173914
08255,0.009124087591240875
08256,0.38333333333333336
08257,0.02546296296296296
08258,0.5348837209302325
08259,0.7453838678328474
08260,0.20543240711832658
08261,0.013757356093378541
08262,0.1462876069555617
08263,0.16762886597938145
08264,0.025481395685536413
08265,0.025847123719464144
08266,2.0462205103514686
08267,0.014984644710367468
08268,0.0071692374538344554
08269,0.297569153394803
08270,0.9317378297525156
08271,0.00023284436017696172
08272,0.41025641025641024
08273,1.3649289099526067
08274,0.10009655616350177
08275,0.006126616746085773
08276,0.12158054711246201
08277,0.03987730061349693
08278,2.734234234234234
08279,2.2666165413533834
08280,9.208103130755064e-05
08281,6.758928571428571
08282,0.1322534989778267
08283,0.07485366951823504
08284,0.1333733493397359
08285,0.05462089348641582
08286,0.014699792960662527
08287,0.029893423446841694
08288,0.08041958041958042
08289,0.18403908794788273
08290,0.025717111770524232
08291,0.22603719599427755
08292,0.011383039271485486
08293,0.021014492753623187
08294,0.9305019305019305
08295,0.35730630925138934
08296,0.01875901875901876
08297,0.005428460643660334
08298,22.259887005649716
08299,0.0007933444830395815
08300,1.4633569739952719
08301,0.5116124751161247
08302,0.009688062387522496
08303,0.0022838242242872895
08304,0.30158730158730157
08305,2.668453976764969
08306,0.0013089334709391598
08307,6.614540466392318
08308,0.0002622566412637685
08901,0.28
08902,1.7993197278911566
08903,0.0030559050871831746
08904,1.4763948497854078
08905,0.02539106778508275
09001,0.0
09003,0.4827586206896552
09006,0.0
09007,0.0
09009,0.32075471698113206
09010,0.0
09011,0.21212121212121213
09012,0.06666666666666667
09013,0.0
09014,0.3829787234042553
09016,0.06282722513089005
09017,0.09482758620689655
09018,15.315436241610739
09019,0.00030425654912221984
09020,0.18354430379746836
09021,0.013937282229965157
09022,0.0
09023,1.3676470588235294
09024,0.006057268722466961
09025,0.09815950920245399
09026,0.22033898305084745
09027,0.012165450121654502
09029,0.32608695652173914
09030,0.02197802197802198
09032,0.0
09033,0.07766990291262135
09034,0.2716049382716049
09035,0.05519480519480519
09036,0.0
09037,0.28125
09038,0.11607142857142858
09039,0.027210884353741496
09041,0.0
09043,1.2222222222222223
09044,0.0
09045,0.34615384615384615
09046,0.0
09047,0.0
09048,3.7209302325581395
09050,0.0
09051,0.14814814814814814
09052,0.0
09054,0.14814814814814814
09055,0.0
09056,9.16
09057,0.001548467017652524
09058,0.19886363636363635
09059,20.8841059602649
