CMUN,AGRI_LIVESTOCKUNITS_DENSITY_KM2_2020,AGRI_CATTLEFARMS_DENSITY_KM2_2020
05015,19.867385023101367,0.53568951865457
05019,29.90380741990533,0.308434465013478
05030,0.0,0.0
05033,35.0058543573977,0.35425904366312544
05039,51.63942950255967,0.546160015891694
05040,18.340003578666984,0.2606502551595947
05044,38.19610156534818,0.4825844198821077
05049,15.480170551460441,0.24744518144917585
05053,32.00767220691051,0.6004167705934783
05067,34.786942272592235,0.7782313707515042
05059,32.33766377705699,0.4242859887652349
05061,0.0,0.0
05903,33.48880821145813,0.3557592940310708
05076,17.69860431857074,0.4585130652479467
05079,39.574458612452744,0.48960112102502473
05080,34.32136897672099,0.37061611907102365
05083,22.103492086029046,0.3499233575624651
05088,33.717473882504926,0.4322753061859606
05094,25.319075402655855,0.3723393441567037
05096,24.483806886862332,0.3206785446871295
05107,26.23661850290347,0.3769629095244752
05115,16.816965506460402,0.18404339815551737
05118,13.557376245982365,0.34192626093272044
05119,17.426923134995747,0.29457273723792676
05120,0.0,0.0
05121,85.99643710524624,0.5276664341478523
05122,20.37231869072916,0.38836119508470623
05123,22.35532690469804,0.1636154689292367
05125,22.534274851203367,0.6754372379528922
05130,0.0,0.0
05131,30.29418124994265,0.2890359707934738
05135,23.629834182463107,0.3876187310687954
05136,20.193058621404134,0.3774403480636287
05138,18.821420047170495,0.3203645965475829
05139,20.551244972549103,0.31006706355686636
05141,35.30112180785042,0.4995441765261852
05143,33.08747847563967,0.3517806034773355
05144,26.345141516952904,0.2732189942126306
05145,29.86452737237587,0.2878786135760157
05148,31.693154164977013,0.3865018800606953
05172,41.83256870957501,0.44417677542551504
05173,41.18193227342232,0.20912790749918234
05176,19.930631330066365,0.2980382607813078
05180,23.65696893857053,0.4602523139799714
05181,21.36437526460341,0.49670154640170666
05188,36.804210348699684,0.769318778191883
05191,13.049971466355105,0.44387658048826883
05195,24.54492854408343,0.35175609478093267
05197,42.93161715715867,0.796504956533556
05206,23.895008144584025,0.580445541973701
05209,37.3926065591295,0.526322845508192
05213,35.73999887140808,0.5253950587491081
05218,44.64387518134729,0.720946243481482
05205,34.77480797142694,0.28378331949915897
05224,21.62196440282268,0.5400990275476107
05902,29.732846746493315,0.25903674201321497
05232,0.0,0.0
05234,21.19861320396525,0.2926974553533345
05237,23.257818154977517,0.3238122959272888
05238,17.863900815103545,0.4817664728992326
05239,33.14561301060979,0.31065344411617546
05243,12.842482932908386,0.1734168738127164
05245,53.28535294544622,0.3254355847962553
05247,24.53747109694948,0.39490716900835354
05251,21.391643273911672,0.2605823970022739
05252,25.152872302454213,0.5059089327610099
05256,13.734410210112713,0.2711095580361767
05260,25.63653460709412,0.34870743323429904
05263,28.394252160011263,0.4293756233635375
05265,38.82918753412166,0.6038753893331518
05266,34.96439906068662,0.4721560640746594
05007,19.330770602395926,1.0634287006208027
05010,23.022146463785862,0.7013601359873836
05018,0.0,0.0
05021,20.97331162072327,0.5531770208932286
05024,23.81665612549656,0.49799594616825005
05025,23.847127219822013,0.35321601891399507
05037,10.379086063649806,0.24259647986715557
05038,25.636922119851405,0.5097165514136472
05051,16.47551432314716,0.920024425261654
05052,25.290818359579085,0.40740534318276667
05063,26.582371051962706,0.6210834357935212
05085,14.723084154174876,0.32429700780120874
05084,44.44080441385646,0.7286463683893593
05097,17.19715467066544,0.517078065767941
05103,27.066964689682965,0.6985023145724637
05108,17.653338769208045,0.20022690475472263
05113,18.448875577633977,0.2870080208094894
05112,13.660309878472042,0.4103735599991601
05116,35.484589497930465,0.7358676536380188
05124,21.217584022460283,0.30667579631885605
05126,40.64587887450578,0.5846925755143483
05129,23.418991549031087,0.5160499446143746
05153,13.073555969558342,0.341257007819325
05151,24.5690520868101,0.47561771185749635
05155,20.977753560015408,0.5108910351512345
05159,4.029273743585598,0.22090316576675428
05170,0.0,0.0
05171,12.497753796398236,0.3810290791584828
05186,46.9766629003314,0.6642528801862742
05192,25.687585913413983,0.37057197242324746
05199,45.804275797557914,0.5470255867542744
05200,24.51107394605359,0.8170357982017863
05214,21.64989984419562,0.48371943475700396
05217,16.375777523223775,0.5864199650214422
05226,34.82318629683747,0.5370495252050502
05225,29.857999831015682,0.636480337468359
05228,22.219773361334944,0.7513819587474567
05904,15.744621386913211,0.26358183125412743
05236,14.52883383413626,0.1905901512046129
05244,12.997695143048913,0.9780874271525103
05246,11.277856020739085,0.33766035990236776
05249,18.951527646219944,0.8575351876117622
05257,24.127207226454995,0.3566475569320768
05261,13.756143001201353,0.43716556147885655
05058,24.172154814274137,0.44698212574275253
05081,46.09180140243818,0.7162245018308586
05101,18.18804267157218,0.2299615552195408
05106,33.25411079625553,0.5066649689627557
05104,32.50592589977726,0.5071127285456671
05105,42.20023558978483,0.6629896066264785
05154,31.810642239603705,0.40388055533539063
05157,16.040423864673063,0.16026400764004559
05160,11.37344218383388,0.16705996157217803
05162,17.555413384379033,0.1644227159724551
05164,0.0,0.0
05165,39.84132988259289,0.4451403134427476
05166,31.270326027971347,0.3955765468434073
05167,21.814113906307348,0.2756838843857776
05169,0.0,0.0
05901,14.476634544296596,0.16721495286510651
05212,12.124052398079312,0.3920922466461316
05215,38.85318735902035,0.595603280925197
05216,18.74838536800657,0.4391751081753706
05233,6.599647897865225,0.32698503209902025
05905,5.1475622713291775,0.33088095407992874
05267,12.158346178414087,0.15991811959582602
05022,21.32665336861217,0.3646917639679618
05041,10.460103116264582,0.3079164553705592
05057,7.985282734823355,0.0799982787641684
05093,64.16686230762146,0.4349032108378681
05102,10.01689277768111,0.12415583512247286
05158,14.54601193693092,0.4623652872514596
05161,42.26332009808716,0.52296131855619
05163,7.134479468411918,0.23172745694115898
05168,54.175615741400485,0.7043748796225049
05184,19.092862795660064,0.27978306697755617
05201,11.799272541179846,0.14765870074286497
05211,19.495949313894272,0.49473733667469816
05222,22.096973666526992,0.21803833241831258
05241,8.183225302190804,0.10643115333689877
05002,9.88344780709378,0.15384128374929787
05013,0.0,0.0
05014,10.393617444969836,0.1605391832556377
05047,10.802361928763395,0.20190453052978613
05054,32.58390095281128,0.4597555986129991
05055,0.0,0.0
05066,0.0,0.0
05075,21.554505516609105,0.28706533222272396
05082,26.933697766589432,0.4808362263864474
05089,5.206978079210366,0.10461030797007265
05095,17.650645530063308,0.34289743623241004
05100,0.0,0.0
05110,26.971293213268776,0.2691447376864608
05127,23.366010679122397,0.46702301711700983
05132,18.846949710269595,0.10027106677095975
05156,5.268449402732195,0.13625300179479816
05182,14.785275167508912,0.15984081262171798
05187,10.133352984027148,0.30861161004740506
05189,0.0,0.0
05207,12.19193741853786,0.15284501569416456
05221,1.4381119886054732,0.10151378743097457
05227,0.0,0.0
05240,1.5615075677159762,0.1160109634261498
05262,0.0,0.0
09011,10.57022338863072,0.21275838476658357
09012,26.229203149721368,0.4070149014587665
09025,0.0,0.0
09050,6.479347260836932,0.11971080389537057
09124,21.768293347190212,0.7795466341408188
09189,7.7560487879239615,0.1318383271787177
09190,27.974020052072063,0.2626874095194184
09192,0.0,0.0
09209,9.223245924656693,0.18201011539827505
09213,3.9631154659772396,0.06557378227056447
09214,23.133005851362284,0.44941728761874655
09215,9.988914987885694,0.20204643391912863
09216,9.959568549500903,0.15803557912186164
09217,2.413477169633273,0.03872716896073929
09394,0.0,0.0
09908,9.941940446535243,0.15807342817563325
09409,4.65362073641457,0.0567687799501625
09410,30.320510973694084,0.5592295094331351
09412,0.0,0.0
09413,8.949235045686661,0.19146844342504624
09416,0.0,0.0
09903,10.94567066739813,0.19164671216237744
09001,0.0,0.0
09006,0.0,0.0
09007,0.0,0.0
09010,0.0,0.0
09013,0.0,0.0
09016,0.0,0.0
09027,0.0,0.0
09036,0.0,0.0
09043,0.0,0.0
09046,0.0,0.0
09048,5.006701227071642,0.05249686727007413
09052,0.0,0.0
09054,0.0,0.0
09056,2.692943413461569,0.03695713742170498
09057,0.0,0.0
09060,0.0,0.0
09068,0.0,0.0
09071,0.0,0.0
09076,0.0,0.0
09077,0.0,0.0
09083,0.0,0.0
09082,0.0,0.0
09098,0.0,0.0
09100,0.0,0.0
09102,0.0,0.0
09109,0.5646448490738651,0.01920560711135596
09115,0.0,0.0
09120,0.0,0.0
09123,0.0,0.0
09130,0.0,0.0
09132,0.0,0.0
09134,0.0,0.0
09135,0.0,0.0
09143,0.0,0.0
09149,0.0,0.0
09178,0.0,0.0
09195,0.0,0.0
09219,0.0,0.0
09220,0.0,0.0
09224,0.0,0.0
09230,0.0,0.0
09238,2.438271070086103,0.018560804897889645
09244,0.0,0.0
09251,0.0,0.0
09255,0.0,0.0
09265,0.0,0.0
09272,0.0,0.0
09273,0.0,0.0
09276,0.0,0.0
09280,0.0,0.0
09283,0.0,0.0
09292,0.0,0.0
09298,0.0,0.0
09307,7.814401195970721,0.33076830459135326
09308,0.0,0.0
09310,0.0,0.0
09323,0.0,0.0
09327,0.0,0.0
09328,0.0,0.0
09329,0.0,0.0
09334,0.0,0.0
09347,0.0,0.0
09351,0.0,0.0
09353,0.0,0.0
09354,0.0,0.0
09392,0.0,0.0
09408,0.0,0.0
09411,0.0,0.0
09419,0.0,0.0
09422,0.0,0.0
09423,0.0,0.0
09429,0.0,0.0
09445,0.0,0.0
09454,0.0,0.0
09424,0.0,0.0
09485,0.0,0.0
09020,0.0,0.0
09021,0.0,0.0
09022,0.0,0.0
09037,4.488163513578685,0.04680045373908952
09038,0.0,0.0
09039,0.0,0.0
09062,0.0,0.0
09066,0.0,0.0
09067,8.516724413112144,0.16952078847755062
09070,0.0,0.0
09078,0.0,0.0
09084,16.999379313357288,0.27720145639392235
09110,0.0,0.0
09122,0.0,0.0
09129,0.0,0.0
09144,0.0,0.0
09154,0.0,0.0
09163,11.123174260704738,0.16100797838677383
09169,0.0,0.0
09173,7.225300885540942,0.150841354604195
09174,0.0,0.0
09183,0.0,0.0
09184,0.0,0.0
09191,0.0,0.0
09200,0.0,0.0
09201,0.0,0.0
09223,28.493712948561754,0.5094227583175522
09225,0.0,0.0
09226,0.0,0.0
09232,14.788508496238574,0.07297201468587079
09246,16.23277848455455,0.08533088392091055
09266,0.0,0.0
09268,0.0,0.0
09269,0.0,0.0
09274,0.0,0.0
09289,6.881907084784392,0.2673883277235315
09302,0.0,0.0
09303,0.0,0.0
09309,0.0,0.0
09312,0.0,0.0
09318,0.0,0.0
09330,29.282819776323283,0.3835339852825577
09340,10.74883870258337,0.11910070584579911
09360,0.0,0.0
09346,0.0,0.0
09358,0.0,0.0
09381,0.0,0.0
09388,0.0,0.0
09414,5.040534807235614,0.07561882479779104
09407,0.0,0.0
09430,0.0,0.0
09431,0.0,0.0
09433,0.0,0.0
09450,0.0,0.0
09463,7.43243086535739,0.04559074292505683
09476,0.0,0.0
09425,16.83594163752554,0.17722043828974252
09478,0.0,0.0
09003,0.0,0.0
09017,0.0,0.0
09018,0.0,0.0
09019,0.0,0.0
09035,0.0,0.0
09051,0.0,0.0
09055,0.0,0.0
09064,0.0,0.0
09065,0.0,0.0
09085,0.0,0.0
09112,0.0,0.0
09117,0.0,0.0
09131,0.0,0.0
09136,0.0,0.0
09137,0.0,0.0
09138,0.0,0.0
09139,0.0,0.0
09140,6.659232990247145,0.07707445590563826
09141,0.0,0.0
09151,0.0,0.0
09152,0.0,0.0
09155,0.0,0.0
09160,0.0,0.0
09164,0.0,0.0
09168,0.0,0.0
09170,0.0,0.0
09199,0.0,0.0
09218,0.0,0.0
09228,0.0,0.0
09229,0.0,0.0
09235,0.0,0.0
09239,0.0,0.0
09253,0.0,0.0
09256,0.0,0.0
09261,0.0,0.0
09279,0.0,0.0
09281,0.0,0.0
09321,0.825040902691431,0.06141743692492043
09337,0.0,0.0
09339,0.0,0.0
09345,0.0,0.0
09365,0.0,0.0
09369,0.0,0.0
09380,0.0,0.0
09387,0.0,0.0
09396,0.0,0.0
09400,0.0,0.0
09403,0.0,0.0
09405,0.0,0.0
09421,0.0,0.0
09428,0.0,0.0
09438,0.0,0.0
09440,0.0,0.0
09451,0.0,0.0
09464,0.0,0.0
09483,0.0,0.0
09032,0.0,0.0
09033,0.0,0.0
09061,0.0,0.0
09094,0.0,0.0
09101,0.0,0.0
09103,0.0,0.0
09104,0.0,0.0
09105,0.0,0.0
09108,0.0,0.0
09113,0.0,0.0
09127,0.0,0.0
09179,0.0,0.0
09194,0.0,0.0
09196,0.0,0.0
09197,0.0,0.0
09198,2.099730539556886,0.08935023572582494
09206,0.0,0.0
09208,0.0,0.0
09231,0.0,0.0
09236,0.0,0.0
09262,0.0,0.0
09267,0.0,0.0
09270,0.0,0.0
09275,0.0,0.0
09277,0.0,0.0
09294,0.0,0.0
09901,0.0,0.0
09295,0.0,0.0
09311,0.0,0.0
09325,0.0,0.0
09343,0.0,0.0
09348,0.0,0.0
09350,0.0,0.0
09352,0.0,0.0
09355,0.0,0.0
09356,0.0,0.0
09366,0.0,0.0
09378,0.0,0.0
09384,0.0,0.0
09386,0.0,0.0
09389,0.0,0.0
09390,0.0,0.0
09391,0.0,0.0
09406,0.0,0.0
09432,0.0,0.0
09437,0.0,0.0
09442,0.0,0.0
09443,0.0,0.0
09448,0.0,0.0
09466,0.0,0.0
09480,4.795784184954171,0.16003729204518927
09024,0.0,0.0
09034,0.0,0.0
09041,0.0,0.0
09047,0.0,0.0
09079,0.0,0.0
09088,0.0,0.0
09090,0.0,0.0
09091,2.5168356258068503,0.05148407183123306
09148,0.0,0.0
09159,0.0,0.0
09166,0.0,0.0
09180,0.0,0.0
09182,0.0,0.0
09202,0.0,0.0
09211,2.1272046354340852,0.03685066497070741
09242,0.0,0.0
09243,0.0,0.0
09247,0.0,0.0
09249,0.0,0.0
09250,0.0,0.0
09257,0.0,0.0
09258,21.16768199187366,0.14090652016557603
09316,0.0,0.0
09317,0.0,0.0
09363,0.0,0.0
09368,0.0,0.0
09373,3.9708678964209776,0.058087593569645664
09375,0.0,0.0
09382,0.0,0.0
09417,0.0,0.0
09418,0.0,0.0
09427,1.308207139985061,0.018300869293332633
09441,0.0,0.0
09444,0.0,0.0
09446,0.0,0.0
09455,0.0,0.0
09456,0.0,0.0
09460,13.20031486462584,0.09155758532773253
09467,0.0,0.0
09472,0.0,0.0
09473,0.0,0.0
09482,0.0,0.0
09014,0.0,0.0
09045,2.4905850844180724,0.04144068360096626
09172,0.0,0.0
09175,8.124228326561877,0.11740214344742597
09227,0.0,0.0
09306,6.399425183011617,0.13860141176077143
09361,0.0,0.0
09395,0.0,0.0
09398,0.0,0.0
09905,1.832788864846932,0.022701761331712617
09415,4.593806438175336,0.09396422259904097
09009,0.0,0.0
09907,0.0,0.0
09023,0.0,0.0
09026,1.6822413193317072,0.05148404955873626
09029,0.0,0.0
09030,0.0,0.0
09044,0.0,0.0
09058,0.0,0.0
09059,0.0,0.0
09072,0.0,0.0
09073,0.0,0.0
09074,0.0,0.0
09075,0.0,0.0
09086,0.0,0.0
09063,0.0,0.0
09093,13.39953167808803,0.22283034941388077
09095,0.0,0.0
09114,0.0,0.0
09119,0.0,0.0
09125,2.7168452847367854,0.05846869335875434
09128,0.0,0.0
09133,0.0,0.0
09162,0.0,0.0
09167,0.0,0.0
09176,0.0,0.0
09177,4.985749707205138,0.06145762350946242
09181,0.0,0.0
09906,2.837811033059504,0.014537966357886805
09221,0.0,0.0
09241,0.0,0.0
09248,0.0,0.0
09259,0.0,0.0
09287,0.0,0.0
09288,0.0,0.0
09301,0.0,0.0
09297,0.0,0.0
09304,0.0,0.0
09314,0.0,0.0
09315,0.0,0.0
09326,0.0,0.0
09332,0.0,0.0
09335,0.0,0.0
09338,0.0,0.0
09362,0.0,0.0
09372,0.0,0.0
09374,0.0,0.0
09377,0.0,0.0
09904,0.0,0.0
09902,0.0,0.0
09434,0.0,0.0
09439,0.0,0.0
09447,16.135922085881138,0.22356663783693992
09449,0.0,0.0
09458,0.0,0.0
09471,0.0,0.0
24007,1.3932033427739534,0.17508839137195106
24009,6.007554367373538,0.33309988338339896
24011,6.157869255619975,0.1909147739904727
24014,1.304258771148048,0.04731289375385906
24019,0.0,0.0
24022,0.0,0.0
24027,0.0,0.0
24030,0.6369179605593972,0.15310527898062432
24034,3.5542627680354886,0.24038492150964658
24036,3.8485686662552125,0.12890628208521368
24038,2.0727966779756017,0.18507113196210728
24041,0.0,0.0
24049,3.6065564245980632,0.11747740796736363
24057,1.5135024576815788,0.08151718802593781
24059,2.3606284700831632,0.07668527785868424
24064,1.2509831519008099,0.11236375615875538
24070,1.903724754879952,0.2019380164289245
24071,2.5127310587033467,0.11552786476796996
24083,3.0509102581356324,0.053371521691304005
24100,0.0,0.0
24102,4.562106198136525,0.06931185351164577
24103,1.595658681970247,0.030705426849972677
24110,2.267193808332825,0.11041528287335187
24112,5.14309454106096,0.12757800250688672
24115,1.3347529321470053,0.0706592340998944
24119,1.395834842737475,0.08909584102579628
24122,0.7979576936525575,0.05071765002028967
24143,0.0,0.0
24165,0.6938924926821235,0.07329850274811164
24206,1.3763795356608015,0.24874328957725325
24169,3.489194771320877,0.12558009974299944
24170,1.9294565259687155,0.033541182546174976
24171,4.094466653203019,0.11481154302707379
24196,0.7862752862105636,0.07574906418213523
24198,7.291130633718484,0.2885862115067676
24209,4.152406728711008,0.10148448216808982
24012,5.644225445134794,0.10603466926798412
24029,11.975080202623289,0.3518805094066298
24040,4.427943025369415,0.1666919003390266
24101,17.231903090909565,0.22748386918692495
24109,2.8179418364283624,0.18187381302979846
24114,9.764533330316638,0.17758309512137302
24132,7.2776189626632855,0.13561833613162425
24134,3.2641426932351965,0.10559771473442404
24145,11.61140180114408,0.2699665127529828
24164,7.449482098555185,0.12165730155506563
24167,6.788337720674556,0.21678745116056705
24202,10.005365929318385,0.5036625440453553
24901,20.25977929423341,0.27287429320478246
24001,20.514534325716067,0.27886540495196127
24020,8.023014662783936,0.05136811505111791
24021,8.908390147856991,0.1881859366431424
24025,9.268396428584202,0.11406477212807033
24037,13.079027915479196,0.2530043592598029
24056,46.25640489769371,0.2151270104202436
24060,8.674449397890097,0.09792785502246666
24068,1.788963201383274,0.04760412989311532
24096,2.197333699159012,0.17864501619178957
24098,6.585345661941076,0.16334052902706267
24106,5.959753603531327,0.12529264758650302
24116,1.234578725733649,0.024362678356855433
24120,14.06058339956919,0.1632815607440173
24121,11.920761787024267,0.16327414275628796
24129,27.14912420923408,0.45782671516414974
24130,9.657584852430642,0.1330950949661808
24137,5.187438671614986,0.12026519331410322
24177,12.753948063765957,0.1811442421380503
24179,8.151862206299555,0.17599011671631162
24183,5.2517834183098,0.14303258569701052
24193,5.059023776818915,0.1354490971035854
24194,7.9409807912108175,0.17194473023191953
24199,6.5966425893543805,0.20558827932747914
24016,2.9542213618541475,0.034721504742654036
24043,5.135610103891712,0.06908505268393088
24047,0.0,0.0
24067,4.150598112690269,0.06158157437225919
24090,0.0,0.0
24091,0.6738440924005347,0.04537670655895856
24172,5.1770505162243605,0.06309021859294647
24008,0.0,0.0
24015,1.898811233320601,0.06752529279234001
24023,4.337828225988477,0.08155728744514175
24039,21.49533592676852,0.4541436479579694
24082,0.0,0.0
24092,17.707991838432186,0.26724002019893883
24093,0.0,0.0
24104,3.3979159418109366,0.12311289644242523
24123,2.9622556272064644,0.06422930674775508
24148,8.756296381876801,0.24811229417360475
24152,6.236103015626914,0.06703084574303382
24161,0.0,0.0
24173,7.736280138284057,0.37524398407198334
24185,1.2372469578298497,0.10108226779655634
24182,0.0,0.0
24184,1.2214510018737654,0.06479846163786554
24210,3.188728935224679,0.059870990146914736
24214,0.8270634060235523,0.06332797902171151
24219,12.873266881108938,0.2832055779271094
24223,9.33001026252699,0.19322506460854713
24224,6.559464657646825,0.19349453267394764
24004,3.047807435811313,0.06339326767345001
24052,3.403998457159959,0.05571192237577674
24055,3.9866619106003816,0.09469505725891643
24061,2.9279274927211985,0.09115589952432125
24063,6.183630150796623,0.17279145354312472
24076,3.798310340345303,0.09579597327478695
24079,7.210371935079296,0.15061082810286247
24089,1.6912574172791766,0.1025004495320713
24118,4.559666645194691,0.13077437796925498
24133,11.663638846130482,0.20778454001420096
24142,1.2386278970514415,0.0925500296676046
24151,2.2022233108652696,0.07612623790645376
24158,13.212935396151005,0.24131211913940073
24162,5.237705686993966,0.16522730873798
24163,9.136322159567554,0.22008605021541833
24175,26.657085420645597,0.17568377913430755
24180,13.216914976315417,0.23861047586402814
24189,0.0,0.0
24201,24.887062476407753,0.24412643438911572
24213,0.0,0.0
24222,11.553716650705898,0.30369552556480095
24003,4.653056699739492,0.05739790336849703
24010,0.0,0.0
24044,0.0,0.0
24046,1.9517528633711425,0.045336884166577066
24053,51.13913755147455,0.28271890289214713
24066,0.0,0.0
24108,0.0,0.0
24124,6.680875199235344,0.17141437329660922
24125,1.98065415950406,0.05652551825068665
24127,0.0,0.0
24131,0.0,0.0
24144,20.653379536420303,0.20372242588696296
24146,0.0,0.0
24154,16.85650334735168,0.1284182713825478
24155,22.275048906993785,0.31395417768842543
24166,15.85468087157326,0.2121879131634537
24216,0.0,0.0
24005,0.0,0.0
24006,0.0,0.0
24017,0.0,0.0
24026,9.537890544675749,0.11152166670185032
24065,4.783111241105668,0.069768240649593
24087,45.02749137283731,0.26054560451821146
24088,0.0,0.0
24113,0.0,0.0
24117,0.0,0.0
24136,16.874885503522503,0.09188111457869162
24141,0.0,0.0
24150,0.0,0.0
24157,6.872119654385839,0.1495022404870016
24159,15.853081797808809,0.3947917437196439
24174,15.827583592440167,0.12186782361840359
24176,16.09034339373598,0.12418582500953934
24187,6.577218309366554,0.08826506342249904
24205,8.972999965983641,0.11132754300227843
24228,0.0,0.0
24230,0.0,0.0
24002,288.8011402917332,0.7182321320361431
24028,0.0,0.0
24032,0.0,0.0
24033,0.0,0.0
24042,0.0,0.0
24054,24.596317767255794,0.3844376018639543
24058,26.37132334160179,0.12586241900299147
24062,0.0,0.0
24073,0.0,0.0
24074,0.0,0.0
24078,10.410707464663384,0.12852725265016524
24081,0.0,0.0
24084,0.0,0.0
24094,22.881336416404025,0.08488192067418335
24095,91.04531544398444,0.828814887974369
24097,0.0,0.0
24099,0.0,0.0
24105,5.429972826589349,0.2296942820046256
24107,0.0,0.0
24149,70.56501047992242,0.162087999264781
24153,2.1100733660371005,0.07500260779752727
24160,2.178588437829597,0.03368517105264163
24168,62.524915208609954,0.9957706805557479
24178,0.0,0.0
24181,6.785069923405292,0.13061736858325013
24188,0.0,0.0
24190,0.0,0.0
24197,5.9310543735604675,0.14430789230074131
24203,0.0,0.0
24207,45.09085207774096,0.3008865079256704
24211,79.73043756231078,0.5549253252345504
24212,12.123293983637673,0.17311572159985253
24217,0.0,0.0
24218,21.161278785335686,0.09411984633952122
24902,10.159502398767223,0.06218834359580018
24221,9.815645485063792,0.18735723391990441
24225,24.132456790675956,0.31755431748932966
24227,9.809104279599802,0.17544454086209627
24018,0.0,0.0
24024,0.897320551141254,0.06104221436335061
24031,8.667462627800683,0.05356899028306974
24050,0.0,0.0
24051,0.8975863915882051,0.053427761404059824
24069,0.0,0.0
24077,16.38409082765175,0.10988659173475353
24080,0.0,0.0
24086,8.137267113065722,0.077775551857259
24139,2.4092697675029044,0.03237178055092918
24156,4.947647303913784,0.03254317454887382
24191,0.0,0.0
24215,0.0,0.0
24226,4.084868515918819,0.10619242242423273
24229,1.2520772157525373,0.034284699226520735
34006,3.9107074897598606,0.19909056311504747
34012,0.0,0.0
34022,3.041037701762077,0.07563202574330555
34050,0.0,0.0
34051,0.0,0.0
34057,5.1648614540088245,0.07876266037375257
34058,0.0,0.0
34060,0.0,0.0
34063,71.06930563542308,0.07738382582254255
34066,0.0,0.0
34069,2.285169398431736,0.03220816629220205
34070,0.0,0.0
34082,0.0,0.0
34084,0.0,0.0
34086,0.0,0.0
34087,0.0,0.0
34098,0.0,0.0
34121,0.0,0.0
34133,0.0,0.0
34141,0.0,0.0
34146,0.0,0.0
34177,0.0,0.0
34178,0.0,0.0
34181,0.0,0.0
34182,0.0,0.0
34186,0.0,0.0
34189,0.0,0.0
34196,0.0,0.0
34023,0.0,0.0
34201,0.0,0.0
34205,0.0,0.0
34210,0.0,0.0
34221,0.0,0.0
34225,0.0,0.0
34238,0.0,0.0
34242,0.0,0.0
34001,0.0,0.0
34003,0.0,0.0
34009,0.0,0.0
34010,3.6494935863258107,0.03759264097987032
34011,0.0,0.0
34015,0.0,0.0
34017,1.0956974760252391,0.032561589183513796
34018,0.0,0.0
34019,0.0,0.0
34024,0.0,0.0
34025,0.0,0.0
34029,0.0,0.0
34031,0.0,0.0
34033,0.0,0.0
34035,0.0,0.0
34034,0.0,0.0
34042,20.00144584891176,0.2700291628589823
34045,0.0,0.0
34046,0.0,0.0
34047,2.7397112075148815,0.06319979717450708
34048,0.0,0.0
34052,0.0,0.0
34053,1.8692629694811842,0.05670160675878212
34055,0.0,0.0
34059,0.0,0.0
34071,0.0,0.0
34072,0.0,0.0
34074,1.6131585995805886,0.06444042341866532
34076,0.0,0.0
34077,0.0,0.0
34079,19.11790554541564,0.1754580171201876
34081,0.0,0.0
34088,0.0,0.0
34089,0.0,0.0
34092,0.0,0.0
34903,1.3062138051879162,0.0421359291996102
34096,0.0,0.0
34099,0.0,0.0
34101,0.0,0.0
34102,0.0,0.0
34103,0.0,0.0
34104,37.90276148188492,0.150616973899801
34106,0.0,0.0
34108,0.0,0.0
34109,0.0,0.0
34112,0.0,0.0
34116,0.0,0.0
34901,0.0,0.0
34120,6.452103386232341,0.09463645775112625
34123,0.0,0.0
34125,0.0,0.0
34127,0.0,0.0
34130,0.0,0.0
34131,0.0,0.0
34132,0.0,0.0
34137,0.0,0.0
34149,0.0,0.0
34152,0.0,0.0
34155,0.0,0.0
34156,0.0,0.0
34159,0.0,0.0
34163,0.0,0.0
34165,0.0,0.0
34167,0.0,0.0
34174,0.0,0.0
34180,0.0,0.0
34184,0.0,0.0
34192,0.0,0.0
34902,0.0,0.0
34204,0.0,0.0
34206,0.0,0.0
34211,0.0,0.0
34213,0.0,0.0
34215,0.0,0.0
34216,0.0,0.0
34217,0.0,0.0
34220,0.0,0.0
34224,0.0,0.0
34227,0.0,0.0
34230,0.0,0.0
34232,7.753657597083083,0.1323149760594383
34233,0.0,0.0
34236,0.0,0.0
34237,17.21649044558885,0.23769833557350337
34240,0.0,0.0
34241,0.0,0.0
34243,0.0,0.0
34246,0.0,0.0
34020,0.0,0.0
34037,0.0,0.0
34038,90.30258232098724,0.6850286340507873
34039,23.55030784173518,0.09620223791558488
34062,0.0,0.0
34091,14.00762298325386,0.11492962736506285
34094,0.0,0.0
34126,53.74328993317207,0.5701197659105948
34129,5.051580365437629,0.11542072426742486
34136,47.43240146183019,0.288267763702736
34140,0.0,0.0
34143,5.106402905129931,0.13716354695283772
34147,34.065070195411494,0.3148342901609195
34157,4.103596279370173,0.09097202171151317
34169,26.017624365032866,0.1415462943530432
34175,0.0,0.0
34179,0.0,0.0
34190,1.7044646925920401,0.10414244557588839
34202,0.0,0.0
34208,0.0,0.0
34218,94.16807727554047,0.5702317868205188
34223,32.991298764136474,0.30108417763300455
34228,0.0,0.0
34231,12.623097254361934,0.11214992624803298
34234,0.0,0.0
34245,7.435034233911866,0.12830084959295712
34005,8.786516788505711,0.10361458477011451
34028,0.0,0.0
34041,0.0,0.0
34061,13.059186643347774,0.19050600500872028
34068,0.0,0.0
34083,0.0,0.0
34107,0.0,0.0
34113,0.0,0.0
34114,1.8379069521598128,0.05791723588738906
34122,0.0,0.0
34124,0.0,0.0
34139,10.641903597023498,0.1407659205955489
34154,8.168510364512604,0.1459531333742574
34161,0.0,0.0
34168,0.0,0.0
34170,5.588711243905124,0.1174921775172766
34176,3.476191294401039,0.11877646791803095
34093,16.976128811500676,0.19925033816315346
34222,0.0,0.0
