CMUN,HOUSING_RESIDENT_BUILDINGS_PER_CAPITA_2011
29001,0.8133134994421718
37005,3.485294117647059
45002,0.8722384881554431
28003,2.2389380530973453
18002,1.466549295774648
37006,2.125
13003,1.673036093418259
19004,2.4210526315789473
28004,0.7380124354515755
25004,0.9296148738379814
06004,0.9211237169097785
41002,1.098408956982911
46005,0.8846894966363544
34005,1.6905286343612336
37007,1.8782201405152226
50009,2.3603603603603602
16003,1.7215189873417722
19005,1.5317460317460319
07001,0.914390756302521
25005,1.3343653250773995
02002,1.5537848605577689
44007,1.7252747252747254
34006,1.5119047619047619
37008,1.0526934378060724
37009,1.3395348837209302
02003,0.8554035711778334
25006,1.0980392156862746
46006,0.9387823747056845
41003,0.7327373612823674
46007,0.7934323312809368
10007,1.778592375366569
13004,1.5077343039126478
16004,1.899581589958159
46008,1.0514200298953662
46009,0.7834826834584645
46010,1.770392749244713
22007,0.9612546125461254
16005,2.0348837209302326
19006,1.9546769527483125
44008,1.1936299292214358
22008,1.2568306010928962
04004,1.5726141078838174
23001,1.5650857719475277
17003,0.8361581920903954
19007,1.4945770065075923
44009,1.2575916230366493
45003,0.9267605633802817
02004,1.2814814814814814
25007,0.8077824660103141
03005,0.838516179952644
22009,1.311046511627907
26005,1.1287218045112781
16006,2.5813953488372094
19008,2.1739130434782608
44010,1.6735395189003437
16007,1.1253280839895012
37010,1.376923076923077
37011,2.4622641509433962
46011,0.9791187739463602
26006,1.0396982929734022
50010,1.5844155844155845
22011,1.0260869565217392
22012,0.7299270072992701
22013,0.934640522875817
25008,1.1053307642903019
50011,1.3142857142857143
25009,1.0720961281708945
09009,1.0316742081447965
43002,1.0693108974358974
43003,0.7972972972972973
20004,0.8920634920634921
12003,1.3205858421480878
04005,1.203583061889251
18003,0.7916819443716935
18004,1.2681940700808625
17004,0.9376590330788804
46012,1.2237261146496816
46013,0.8914361960213488
02005,1.4423076923076923
50012,1.4
05005,1.5497076023391814
04006,0.8704946557295551
30004,0.8937544867193108
06005,1.0323722812341931
46014,0.8681400546312391
18005,1.3250620347394542
18006,0.847021158129176
18007,1.461343472750317
06006,1.0099047619047619
45004,1.3191176470588235
02006,0.9683544303797469
44011,5.586956521739131
50013,1.1991869918699187
41004,0.7870093269811448
22014,1.5844155844155845
28005,0.7782887877192439
44012,5.639204545454546
16008,5.046511627906977
11001,1.077441726064342
50014,1.803921568627451
12004,2.090448517359559
02007,1.5643044619422573
22015,1.2210884353741496
41005,0.7407618427478431
11002,0.8364905284147557
23002,0.9653760238272524
03006,1.342065868263473
22016,1.4251592356687899
26007,1.5705426356589147
43004,1.2012803022352818
25010,0.9698275862068966
10008,1.4166666666666667
30005,0.7973719788430066
46016,0.896774193548387
16009,5.326530612244898
49003,1.2878787878787878
44013,0.9738412698412698
45005,1.6886446886446886
14003,1.0549607423269094
02008,1.3202463433410316
25011,0.7910416882176476
46015,0.8888670724523856
29002,1.192488262910798
23003,0.9941402497598463
45006,1.4437538844002487
13005,0.8952585494795969
16010,2.055944055944056
47005,1.2006319115323856
30902,1.626918745925443
13006,1.4331550802139037
28006,0.6943762109050651
19009,1.970873786407767
03007,1.1851851851851851
09010,2.484848484848485
16011,5.827586206896552
04007,1.290246768507638
13007,1.2035268185157972
22017,0.976513098464318
19010,4.3125
45007,1.1698564593301435
19011,2.39672131147541
41006,0.8108754108156558
03008,1.7431693989071038
25012,0.826242189824457
10009,1.5905797101449275
42006,1.160621761658031
37012,1.3263888888888888
40005,4.409090909090909
06007,1.125
50015,3.1875
16012,2.6222222222222222
06008,0.9624161073825503
04008,1.1042047531992687
12005,1.004524886877828
28007,0.8086736200522094
44014,1.0474586650336803
19013,2.7394957983193278
43005,0.8667054714784633
03009,1.02167135190391
22018,1.3529411764705883
42007,3.1228070175438596
42008,4.7254901960784315
49004,2.034188034188034
13008,1.430084745762712
46018,2.113673805601318
07003,0.9251751011147282
46020,0.9154433352906636
04009,2.4296875
12006,1.8888888888888888
46019,0.8052981218732059
10010,1.2447168216398985
46021,0.8368998156883571
47006,1.0691244239631337
35020,0.910054347826087
10012,1.4856175972927241
28008,0.988988988988989
37015,1.8046875
10013,2.161073825503356
13009,1.4897067997504678
45008,1.9548022598870056
40012,1.6334519572953736
43904,0.8516191396810053
10011,1.7027972027972027
37013,1.9595959595959596
37014,1.4094488188976377
42009,1.5465116279069768
40006,4.894736842105263
37016,1.12143928035982
40007,2.8625
40008,2.396551724137931
42010,1.4666666666666666
42011,2.2941176470588234
42012,3.21875
47007,0.8183229813664596
45009,2.493927125506073
26008,0.8784671532846715
37017,1.6762295081967213
19015,2.505050505050505
40009,4.785714285714286
37018,1.5225225225225225
10014,1.5571919489445263
45010,2.0072815533980584
05007,1.8421052631578947
10015,1.5174337517433751
40010,2.0608695652173914
23004,1.5010183299389002
37019,1.3401360544217686
37020,1.2994241842610366
05008,1.165137614678899
37021,1.7702702702702702
37022,1.328125
40013,2.1129032258064515
37023,0.691234191016136
37024,1.71
40014,3.5384615384615383
10016,0.9865951742627346
37025,1.1071428571428572
50016,2.423076923076923
42013,1.6363636363636365
37026,1.7979274611398963
40015,5.72
05010,2.2635135135135136
42014,14.2
18010,1.6362179487179487
40016,1.7454545454545454
43006,0.9613686534216336
30006,1.049165120593692
20005,0.8625780806360023
01001,0.8035160289555325
43007,1.0952380952380953
08003,0.7477140482128013
42015,3.0384615384615383
22019,0.912621359223301
26009,1.7686116700201207
26010,1.641304347826087
18011,0.9108660278430664
46022,0.8384792518445415
03010,1.267156862745098
50017,0.883304940374787
44016,1.6438923395445135
50018,0.8873744619799139
22020,1.3656716417910448
43008,1.0533333333333332
46024,1.076271186440678
46025,0.9984907938424389
49005,1.9259259259259258
29003,1.2291666666666667
29004,1.4985994397759104
26011,0.9762750836120402
46026,1.069364161849711
25013,0.9527927927927928
46027,0.9479338842975207
03011,1.0848230478263123
46023,0.8717948717948718
25014,1.0596026490066226
12007,1.0378874856486797
43009,1.0339454646633277
50019,2.7096774193548385
27002,1.1303538175046555
09011,6.586666666666667
39001,1.2197346600331676
09907,0.7924263674614306
09012,1.8952380952380952
41007,0.7295406145421357
24002,1.4134275618374559
07004,0.8125421443020904
41008,1.047696038803557
11003,0.8908085694540429
19016,2.169811320754717
46028,1.4681274900398407
18012,1.3484031522189963
16013,3.7083333333333335
29005,1.2029559652597897
29006,1.2017010935601458
11004,0.792637976508363
46029,0.9152505046797578
25015,1.0900473933649288
28009,0.7102470041574958
46030,1.1700095510983763
12008,2.76890756302521
46031,0.9311651179413867
11005,1.0218579234972678
49006,1.5185185185185186
19017,1.7349397590361446
03012,1.1892919836161497
25016,0.8360442420299284
30007,0.7616692426584235
03013,1.1730052199850858
04010,1.0236686390532543
04011,0.9130199891950297
50020,1.339375629405841
18013,1.0140111370576612
30008,0.9580668408251509
13010,1.331627430910952
29007,0.6407624280103135
29008,0.7376591120769947
18014,0.7780659887943556
19018,2.5822784810126582
10017,2.5
44017,2.4567164179104477
16014,1.454968944099379
03014,0.9545390650001645
04012,1.3201970443349753
18015,1.1449893390191899
24003,1.9208754208754208
25017,1.5090252707581226
43010,0.801255230125523
19019,4.466666666666667
10018,1.3638952164009113
42016,2.5454545454545454
21002,0.7073103321203188
06009,1.1031746031746033
20006,0.7983425414364641
33001,1.4309701492537314
32001,1.3566365979381443
44021,2.09375
33002,1.3527756211180124
31011,0.9320498301245753
31012,1.250272034820457
44022,1.8041594454072791
44023,3.227272727272727
25019,0.8543629343629343
29009,0.9593936112615051
13011,1.3001968503937007
41009,1.35659509202454
13012,1.6228287841191067
19020,1.8392857142857142
13013,0.8712044248786545
42017,1.2340425531914894
42018,3.0708661417322833
02009,0.8815800313040613
24004,1.4744027303754266
10019,0.7538736591179976
49007,1.398477157360406
16015,1.6987341772151898
29010,0.9630958482829318
42019,1.4903225806451612
26012,1.6111111111111112
46032,0.848708983324368
25020,1.5434083601286173
42020,1.145502150738732
12009,0.9476236663433559
42021,3.723076923076923
12010,1.8458498023715415
13014,1.3696969696969696
14004,0.9515923566878981
18016,1.8106312292358804
49008,1.7369668246445498
25021,0.948672038197553
42022,2.1538461538461537
12011,1.2489546477967193
47008,1.7826086956521738
37027,1.3263888888888888
37028,2.0285714285714285
06010,1.1147811725846408
45011,2.021472392638037
06011,0.8624161073825504
21003,1.1726618705035972
16016,1.6936170212765957
41010,0.7154652270562083
04013,0.8512659185093318
46033,1.0568181818181819
50021,2.3333333333333335
04014,1.297979797979798
13015,1.1169639851901716
16017,1.6041666666666667
14005,0.8303917887094755
29011,0.8714397700548733
19021,1.224824355971897
44018,5.857142857142857
10020,1.0633333333333332
46034,0.8762356662712535
50022,1.0500894454382828
50023,1.2179487179487178
50024,1.2397820163487738
45012,1.3552311435523114
19022,1.8316831683168318
16018,1.18510158013544
21004,1.2898712926692781
21005,0.9174540239581576
03015,0.7968853232656914
45013,1.4286328460877042
43011,0.867624810892587
03016,1.8135593220338984
22021,1.003330557868443
50025,0.7865110911655341
22022,1.0525547445255474
22023,1.0967032967032968
18017,1.395116838754755
13016,1.3254189944134078
46035,0.8671594982078853
44019,2.106060606060606
19023,1.4842767295597483
48912,0.9109518935516888
29012,0.8257535894159213
25022,2.027027027027027
21006,1.0325808106721395
19024,0.6649953717988275
29013,1.1202501202501203
17006,2.669920683343502
29014,1.676923076923077
42023,2.962962962962963
50026,1.0387858347386172
28010,0.8223319356147707
08004,1.3880597014925373
44020,2.3
02010,1.1436123348017622
25023,0.757731132831277
46036,2.087878787878788
18904,1.5775234131113423
03017,0.8937875751503006
46037,0.985753052917232
12901,0.8662363676830626
22024,1.1183431952662721
18018,1.4081272084805654
04015,1.5378787878787878
25024,2.1475409836065573
09013,1.3617021276595744
43012,1.1724263368497636
16019,2.6231155778894473
03018,1.1423774345198119
22025,0.9094827586206896
09014,2.9424083769633507
31010,0.8997982515131137
12012,1.1852257181942545
20906,0.7288135593220338
20007,0.703125
19027,3.4052287581699345
46017,0.8790073775989269
05012,2.1811023622047245
34009,1.5945945945945945
50027,1.594488188976378
28011,1.5676100628930818
17007,0.9554995801847187
15002,0.8585291272738619
31013,1.1011080332409973
43013,1.5516362090947726
08005,0.7006763728075204
09016,1.1206896551724137
20008,0.8539682539682539
33003,1.4790996784565917
32002,1.1879929886064855
48003,0.7910247823174816
48004,0.7941888619854721
43906,1.489681603773585
43014,0.9071816363463187
34010,1.4597902097902098
39002,1.1209899175068745
01002,0.8081604830071087
34011,1.3951807228915662
47009,1.5445544554455446
44024,2.25
40017,1.3388429752066116
37029,1.547872340425532
28012,0.7817781043350478
13017,2.075268817204301
31014,1.2925373134328357
49009,1.1875
46038,2.644012944983819
20009,0.8711711094360309
44025,0.985128063894244
31015,0.9291543026706232
07005,1.2293577981651376
23005,0.9094743853027696
50028,2.0444444444444443
17008,0.8229496656107005
25027,0.9581804842259721
19031,12.625
26013,2.5707547169811322
22027,1.2903225806451613
26014,1.9494252873563218
19032,3.551948051948052
09017,1.6375838926174497
39003,1.0434782608695652
50029,1.42026825633383
46039,1.0265662172878667
20010,0.7201152184349496
19033,3.2096774193548385
19034,3.2
22028,1.9031413612565444
31016,0.8304290800074948
04016,0.8387481371087928
27003,1.2083764219234747
46040,1.2740937223695845
29015,0.7979394500328811
35003,0.9383751285499565
24005,1.5527065527065527
34012,1.7297297297297298
22029,0.7737226277372263
20011,0.9043269230769231
31017,0.975103734439834
01049,1.8506493506493507
40018,2.378787878787879
50030,1.607843137254902
14006,0.9787657597876576
31018,0.9250814332247557
45014,0.8359726295210166
37030,1.1318681318681318
31019,0.9173913043478261
37031,1.436950146627566
21007,0.9505609665885834
38004,0.8321076233183856
22032,2.079646017699115
41011,0.7541705522743757
40019,5.0
31020,1.0195694716242663
48005,0.7579617834394905
31025,0.9503619441571872
20012,0.795
01003,0.8784916201117319
31021,0.8571428571428571
42024,1.7619047619047619
09018,0.9755073477956613
50031,3.4130434782608696
50032,2.338235294117647
09019,1.8670886075949367
16020,12.0
15003,0.986353711790393
31023,0.473001974418405
28013,0.7613871811419449
31024,1.8869565217391304
31022,0.9702970297029703
48006,0.8034825870646766
19036,1.481283422459893
12013,2.5592105263157894
37032,1.2932692307692308
31026,1.457516339869281
46041,2.462566844919786
09020,2.1045296167247387
09021,3.276595744680851
09022,2.8823529411764706
19037,2.1347517730496453
25029,1.082036775106082
19038,8.95
31027,0.7985675917636527
36001,1.3246454580298965
43016,0.7931587386424372
04017,0.967047167779453
43015,1.344
17009,0.8934183911622842
16905,0.9641327623126338
31028,0.9594594594594594
37033,1.28125
49010,1.074245939675174
30009,0.7903651903651904
29016,1.7564766839378239
29017,0.9212481426448736
45015,1.2421052631578948
37034,1.1935483870967742
34015,2.4186046511627906
40020,3.590909090909091
09023,0.7962555066079295
42025,2.1893572909467864
11006,0.8647031447377169
49011,1.2258064516129032
16022,3.473684210526316
44026,4.232142857142857
31029,1.201241134751773
29018,0.9940143655227454
50033,1.9473684210526316
24006,1.569090909090909
48093,0.9326999208234362
31030,1.1585365853658536
22035,1.4921630094043887
05013,1.7361702127659575
13903,1.2491289198606272
29019,1.1847187237615449
39004,0.9689149560117302
13018,1.0751953125
05014,1.3612334801762114
18020,3.0686900958466454
42026,2.0816326530612246
09024,1.4478527607361964
44027,1.260204081632653
08006,0.934271694214876
08007,0.8244575936883629
26015,1.559670781893004
26016,2.4642857142857144
15004,1.2395729062395728
12014,2.2685714285714287
31031,1.2169117647058822
20013,0.8432203389830508
05015,2.7611940298507465
40021,3.6470588235294117
05016,1.005284186106457
42027,2.452054794520548
13019,0.9985038898862957
13020,0.9801505817932923
28014,0.7081235615650172
24007,1.268929503916449
49012,2.25
22036,1.041237113402062
19039,2.442857142857143
17010,1.0215827338129497
12015,1.8602941176470589
08008,1.1643835616438356
44028,1.19
43017,1.568
08009,0.7648950711586395
45016,0.7376132930513595
39005,1.0348773841961854
31032,0.924340683095547
22037,1.5163398692810457
16024,1.7573529411764706
49013,1.6651785714285714
31033,0.9183673469387755
07901,0.9580573951434879
31034,2.03125
38005,1.0786448140900196
09025,4.02542372881356
44029,1.5585185185185184
50034,1.4434697855750487
23006,0.9548899981512294
23007,0.9798809861150467
09026,1.75669099756691
19040,3.0
31035,2.8043478260869565
17011,1.138002059732235
37035,2.753012048192771
18021,0.7758890997607063
01006,1.1187214611872147
40022,1.8864628820960698
04018,1.2958199356913183
19041,1.3621399176954732
26017,1.6371681415929205
26018,0.8544657903606336
43018,1.5180995475113122
32003,1.3249138920780712
39006,1.7393182909265483
21008,1.011822660098522
38006,0.9289715739517589
49014,1.3166666666666667
23008,1.1486249268578115
49015,1.811926605504587
01037,1.1675
16025,3.4285714285714284
48009,0.8435923309788093
20055,0.8688524590163934
48914,0.8023529411764706
09027,2.1739130434782608
01008,0.8293885601577909
35004,0.6845808029024371
39007,1.9085106382978723
25031,1.4153846153846155
29020,0.8777227722772277
48010,0.9060869565217391
48011,0.8293433083956775
13021,1.748780487804878
31036,1.1125
47010,0.7449521785334751
10021,1.0700603050727209
19042,6.318181818181818
06012,0.7780505769702921
23905,1.0067934782608696
10023,1.6050119331742243
28015,0.5342748571257593
10022,1.5727482678983833
21009,1.1933471933471933
31037,1.101010101010101
26019,1.0317757009345794
25032,1.9651162790697674
07006,0.9212904845593773
31038,0.9872979214780601
12016,1.0538891713268936
31039,1.2241379310344827
48023,0.9366576819407008
15005,0.9009988428040685
35005,1.1035818005808324
08010,0.8192687575810085
25033,0.7931266846361186
25034,1.1712787649286338
50035,1.3417721518987342
48008,0.9881831610044313
01004,1.050420168067227
35006,0.7645475686551174
15006,0.9993206521739131
43019,0.9719101123595506
50036,2.361111111111111
25036,1.3106796116504855
49016,1.606837606837607
01009,1.0134474327628362
03019,0.8429129730244972
20014,0.7725515463917526
20903,0.5686192468619247
39008,0.8752148123510173
24008,1.152068362788891
34017,1.3762886597938144
49017,2.3206106870229006
29021,1.6141304347826086
06013,1.21875
16026,1.941747572815534
37037,1.5648148148148149
19043,3.15
09029,1.6868131868131868
47011,1.2149046793760832
18022,0.7979755598678345
20015,0.8307692307692308
28016,1.018348623853211
50037,2.12
50038,1.229625223081499
31040,1.4052863436123348
19044,2.2443324937027707
48091,0.8372434017595308
46003,1.0725524475524475
12001,1.3062645011600929
48070,0.9426356589147287
19045,3.4357142857142855
31058,1.2719298245614035
26020,1.081902245706737
42028,1.10752688172043
09030,1.6106870229007633
34018,1.456221198156682
34019,1.3181818181818181
26021,0.8631824941576376
05017,1.8902439024390243
05018,4.2592592592592595
25037,1.3109619686800895
09032,1.6213592233009708
08011,0.9251021334543804
05019,1.0015574143422112
33004,1.0097119147655136
08012,0.8877551020408163
17012,0.6334563345633456
08013,0.9536981358989778
32004,1.8185483870967742
01010,0.8265093684941013
21010,1.1162387556221889
31041,0.9371405094494659
22039,1.3809990205680704
40024,1.8484042553191489
02011,2.316780821917808
12017,2.9746835443037973
49018,2.107638888888889
46044,1.0288850375505487
34020,1.8846153846153846
31042,0.7878707627118644
44031,2.515151515151515
22040,1.5681818181818181
22041,1.0864197530864197
20017,0.8267045454545454
22042,1.0472972972972974
41012,0.6829322146169132
41013,0.8053680223942039
26022,1.9656862745098038
20018,0.8024847196385863
06014,1.0399790958975699
50039,1.8354661791590494
12018,1.778125
31043,3.185185185185185
19046,0.7365367492891404
45017,1.2411347517730495
37038,1.1209150326797386
04019,1.5043859649122806
06015,0.8542769091502094
08015,0.7913034811445554
26023,1.6666666666666667
44032,3.0
08904,0.827930174563591
41014,0.8708427510494027
50040,2.3285714285714287
22043,1.9021739130434783
14007,0.9175652361440586
23009,0.9102882229433098
08016,1.288056206088993
44033,2.0931899641577063
50041,2.875
47012,2.101010101010101
09033,2.5185185185185186
19047,4.285714285714286
23010,0.8193481871813965
22044,1.3435114503816794
36003,1.0245537517163394
25039,1.5384615384615385
31044,0.9518413597733711
48012,1.5223342939481268
25040,0.8483312947754674
02012,0.8857020547945206
09034,1.3376623376623376
24009,1.7142857142857142
50042,2.3157894736842106
22045,3.171875
27004,1.2774468085106383
08017,0.8
20904,0.7272727272727273
02014,1.4902912621359223
13022,1.5120643431635388
22046,1.0410958904109588
48090,0.8999867882150878
03020,1.3432835820895523
02013,3.753846153846154
08018,0.9624036979969184
34022,1.4088307440719543
32005,1.5140291806958475
22047,0.6666666666666666
32006,1.7159722222222222
07007,1.4380776340110906
03021,0.9724666477434005
43020,0.8322147651006712
17015,0.8396904087414002
15007,0.9495099495099495
26024,1.9772727272727273
24010,1.1164610291904906
37039,1.625
44034,1.610738255033557
01011,1.2596491228070175
23011,1.0664605873261206
32007,1.935483870967742
10024,1.3685636856368564
26026,1.0481012658227848
26025,2.45679012345679
19048,3.5714285714285716
09035,1.864516129032258
19049,6.769230769230769
09036,1.78125
34024,1.6923076923076923
16027,1.782741116751269
48013,0.8696518404144046
27901,1.0590421139554087
31901,0.8077040972718913
42029,2.880952380952381
31045,0.9461663947797716
32008,0.8496581038625023
37040,1.4292929292929293
09037,2.0714285714285716
09038,2.0408163265306123
09039,3.242424242424242
37041,1.5675675675675675
31046,1.1224489795918366
22048,0.9499587410114346
11007,0.9359228550829127
25041,0.7259100642398287
43021,1.520971302428256
08252,0.7741817405362535
50043,1.367003367003367
40025,2.0851063829787235
22049,1.098901098901099
22050,1.46
42030,2.1203703703703702
22051,1.0849056603773586
06016,0.9759587864911277
08019,0.941458558568202
34025,2.326923076923077
39009,1.0857988165680474
39010,1.1651785714285714
37042,2.0681818181818183
16029,2.752577319587629
47013,1.9545454545454546
49019,1.1544715447154472
45018,0.600844772967265
05021,1.5945590171127688
32009,1.1056861714114024
42031,6.190476190476191
50044,1.390625
39011,1.1045690061234104
45019,0.8420153714773698
31047,1.4488188976377954
31048,1.0
24011,1.3609467455621302
38007,1.0271934325295022
25042,1.2511627906976743
12020,1.4324324324324325
44035,2.2982456140350878
05022,1.6443768996960486
10025,1.597883597883598
02015,0.992260917634052
27005,1.9783477681545636
48014,0.8315363881401617
09041,4.555555555555555
19050,3.9411764705882355
09043,1.924731182795699
09044,1.8461538461538463
24012,1.7195945945945945
11008,0.7428787815037657
36002,0.7768572217619442
05023,1.298342541436464
37044,1.3945578231292517
34027,2.138539042821159
47014,1.434782608695652
01013,0.9708520179372198
46046,1.320967741935484
46045,0.9198998748435544
31049,1.0023866348448687
40026,1.3272727272727274
48015,0.8944060961429031
17016,0.8675298804780877
09045,1.9464285714285714
34028,1.4820143884892085
09046,4.809523809523809
16030,3.0
25044,0.9339622641509434
37045,1.3636363636363635
43022,1.0416666666666667
06017,1.2988505747126438
28017,0.8429522752497225
25045,1.5151515151515151
04020,1.2735849056603774
04021,1.3438914027149322
42032,2.1911764705882355
42033,1.84
18023,0.9256746570179406
31050,0.9455419807642319
44036,1.9696969696969697
32010,1.431937172774869
16031,4.7105263157894735
32011,1.536050156739812
21011,0.9273972602739726
18024,0.869653767820774
18025,0.9691358024691358
23012,1.1215393677596701
20019,0.8462368686141891
05024,4.032786885245901
05025,2.7532467532467533
44037,1.7153419593345656
27006,1.3297834575789846
34029,1.2864651773981604
28018,1.0067612137203166
47015,1.8071748878923768
04022,1.371754932502596
48092,0.888468809073724
23902,1.200376647834275
23014,0.9549699799866578
27007,1.1615514333895447
08020,0.7099299546765554
17013,1.7189444859347771
31137,0.9862385321100917
31051,1.2923588039867109
04023,1.5639097744360901
20020,1.1586206896551725
37046,1.2422028890347998
12022,2.7866323907455013
14008,1.0990848848217103
31052,1.206896551724138
20021,0.9126984126984127
09047,2.13953488372093
50045,1.352168199737188
37047,1.614678899082569
46047,1.0428134556574924
25046,1.326295585412668
16032,1.3426183844011141
25170,1.3116438356164384
17018,1.0757142857142856
25047,1.008176614881439
25048,0.7825150732127476
43023,1.7706093189964158
25049,1.160220994475138
44039,2.179372197309417
08021,1.5616438356164384
25050,0.817253803042434
46048,1.2990228013029317
46049,1.3131313131313131
43024,0.9126426690079017
25051,1.7073970037453183
25052,0.8890368397691967
14009,1.0940438871473355
23015,1.1921086675291073
16033,1.405099150141643
34031,1.1923076923076923
50046,1.5721649484536082
33005,1.9002808988764044
44038,1.7419354838709677
28019,0.9221902017291066
16034,2.4375
09048,1.610051993067591
22052,0.9485981308411215
49020,1.9236641221374047
45020,1.479922279792746
10026,1.3268428372739915
24014,1.13835186080232
22053,1.288240495137047
41015,0.7465349252092768
29022,1.5404255319148936
47016,1.8507462686567164
12024,1.9310344827586208
12025,2.287671232876712
46050,1.930232558139535
46051,0.9664139633286318
04024,0.775839222614841
29023,0.7494313874147082
29024,1.2151029748283753
29025,0.974431165249368
18027,0.9128983308042489
18028,1.16309412861137
11901,0.8424744003366531
29026,1.0182054616384915
18029,1.1256613756613756
14010,0.9336292112164616
29027,0.8244857332448573
11009,1.446064139941691
29028,1.0461329715061058
29029,1.5386363636363636
12026,1.7218543046357615
03022,1.4610778443113772
22054,1.9319513294276702
23016,1.4761904761904763
25053,0.7442320369149638
49021,1.0776866142635837
24015,1.3894028595458368
46052,0.9184615384615384
49022,1.0594059405940595
03023,1.074766355140187
46053,0.940625
03024,0.8499537465309899
46054,0.8637076742057785
03025,0.868188894654904
03026,0.9574565416285453
03027,1.6137566137566137
46055,0.8821184510250569
03028,1.1852534562211983
46056,1.1594202898550725
12027,0.9953442694504055
12028,1.4946327983845256
46057,1.031496062992126
46904,0.7864344637946837
03030,1.288888888888889
03031,1.2793966556976726
30010,0.6959894226531511
46060,0.9156244789061198
46059,1.017509727626459
46058,0.9346866725507502
43025,1.0366350067842605
03032,2.019607843137255
03033,1.5820895522388059
46061,0.8329718004338394
46062,0.8997050147492626
03029,1.5550755939524838
03034,1.0810977489978415
03035,1.1994572591587518
03036,0.9901960784313726
03037,1.2755102040816326
03038,1.3115577889447236
03039,1.5729166666666667
03040,1.2313829787234043
46063,0.9478798586572438
46064,0.9476923076923077
46065,0.8505690252350322
46066,0.8218623481781376
46067,0.9108695652173913
03041,1.4447946685878963
43026,0.92520035618878
46068,0.8918918918918919
46069,1.1363636363636365
03042,1.388409090909091
04026,2.9322033898305087
04027,1.744186046511628
12029,1.2009302325581395
10027,2.0
06018,1.7308176100628931
04028,1.4728033472803348
24016,1.439232409381663
31250,0.8457645178476292
48016,0.7171424631085368
01014,1.1342281879194631
22246,2.027027027027027
20022,0.7816196542311192
42034,2.763157894736842
22055,1.565079365079365
09050,2.685185185185185
31053,1.0488165680473374
26027,1.993103448275862
47017,1.3350515463917525
47018,0.7631578947368421
18030,1.5476190476190477
40028,1.8155339805825244
05026,1.3897435897435897
24017,1.3907407407407408
24018,1.6610169491525424
40029,5.476190476190476
50047,3.225
08022,0.9824284063963032
20074,0.8878227253900317
26028,1.7054794520547945
26029,2.59375
44040,1.5341880341880343
15008,0.9605263157894737
31905,0.7493923189110355
04029,1.0180963010204083
05027,1.1044776119402986
