CTOT,M1_surface
0250061,975.4750382476147
0250062,21805.154630232704
0250063,0.0
0250064,0.0
0250065,64628.98866348747
0250066,1554.4337146091566
0250067,162088.63398693598
0250068,12511.216548070775
0250069,0.0
0250070,401.3517509896821
0250071,554.8103744983559
0250072,738.6766782437587
0250073,7450.358397701173
0250074,38137.19477387157
0250077,2155.661550030044
0250078,0.0
0250079,0.0
0250080,0.0
0250081,0.0
0250082,0.0
0250083,2942.7127782206817
0250085,1536.4349063528289
0250086,0.0
0250088,25622.91213463086
0250089,198513.4607388369
0250091,939.4711003498415
0250092,310.376059525833
0250093,2298.8431125352436
0250094,9695.158165877423
0250095,155305.80725317277
0250098,0.0
0250099,3793.109842864846
0250100,150.8976973537001
0250101,23304.453658439874
0250102,417.28476134715504
0250104,534.91449061569
0250105,5207.758613020022
0250106,0.0
0250107,4705.433012414998
0250108,0.0
0250109,0.0
0250110,741.4304284754985
0250111,180.66370684768177
0250114,839.2900021722897
0250115,301694.5735919492
0250116,592.5308913388469
0250117,0.0
0250118,2617.028508110745
0250119,8549.970863316132
0250120,0.0
0250121,0.0
0250122,0.0
0250123,0.0
0250124,2611.686426057089
0250125,0.0
0250126,0.0
0250128,567.6294448781872
0250129,0.0
0250130,0.0
0250131,11503.79097998255
0250132,5696.338360175015
0250133,317.48510503513774
0250134,0.0
0250135,0.0
0250136,4458.614776921428
0250137,4918.004646625166
0250138,1620.9046326019984
0250139,5808.661072241843
0250140,467.3562156513611
0250141,0.0
0250142,1086.867471030989
0250143,8680.972236669048
0250144,0.0
0250146,3257.204950506449
0250147,2606.359908319019
0250148,7106.857151338111
0250149,0.0
0250151,2122.748362741905
0250152,2125.0504519728956
0250153,1104.5516611445212
0250154,168.5956836015049
0250157,731.2514842419216
0250159,1143.39842717901
0250160,28675.144181019772
0250161,399.5968967494163
0250163,19049.43187873321
0250164,1250.7632167064123
0250165,15836.02655304609
0250166,597.2590557753902
0250167,0.0
0250168,229.91623391483807
0250169,0.0
0250170,5433.866343884543
0250172,0.0
0250173,774.9072702121274
0250175,39902.52583011899
0250177,0.0
0250178,0.0
0250179,494.69703719578644
0250180,1417.8373555973553
0250181,18176.453327715684
0250182,75922.73491708058
0250184,0.0
0250185,2606.4430996287037
0250186,0.0
0250187,0.0
0250188,651.9582347195957
0250189,190.44456025779118
0250190,1019.4568317044466
0250191,2388.828258403729
0250192,0.0
0250195,0.0
0250196,0.0
0250197,991.3880947294888
0250199,777.5665051547148
0250200,0.0
0250201,6837.365819166806
0250202,0.0
0250203,30632.873995434533
0250204,13731.183576935531
0250205,6212.049419129353
0250206,22213.372560683278
0250207,3916.3448441564688
0250208,2327.361320458902
0250209,60378.60301190596
0250210,0.0
0250211,0.0
0250213,4016.9555031233717
0250214,0.0
0250217,25454.16326937204
0250218,0.0
0250219,13932.627792941164
0250220,0.0
0250221,0.0
0250222,12772.37756350133
0250223,1315.5085947686455
0250224,0.0
0250225,3250.1830371698447
0250227,372.9409772755392
0250228,0.0
0250229,118.2445757693884
0250230,1423.4209944270783
0250232,0.0
0250233,1325.0296720739852
0250234,0.0
0250235,3724.41745567983
0250236,0.0
0250237,0.0
0250238,0.0
0250240,1054.9899479049384
0250241,2380.5926257381475
0250242,0.0
0250243,11020.712709821611
0250244,7164.865152072176
0250245,11711.490724889249
0250247,0.0
0250248,695.1046381479819
0250249,0.0
0250250,0.0
0250251,50497.775341504435
0250252,65236.22632692077
0250253,0.0
0250254,0.0
0250255,502.11945495357423
0250256,0.0
0250257,0.0
0250261,0.0
0250262,873.750935353991
0250263,0.0
0250264,3229.004426262389
0250265,0.0
0250266,0.0
0250267,14709.56471396755
0250268,0.0
0250269,0.0
0250270,0.0
0250271,0.0
0250272,229167.46964224102
0250275,0.0
0250276,5711.409504376882
0250277,2027.4662116284135
0250278,3085.2235428821414
0250279,0.0
0250280,373.1956086979265
0250281,742.5434659928264
0250283,1231.1055244226059
0250284,1984.3443069873895
0250285,354.4522271590638
0250288,60561.71796366076
0250289,3549.612129118743
0250290,0.0
0250291,738.7689654579428
0250292,0.0
0250293,0.0
0250295,0.0
0250296,3844.7881755038516
0250297,7783880.700193352
0250298,223390.70362329407
0250901,0.0
0250902,283.9937423755337
0250903,50688.201446894134
0253049,0.0
0333001,4257.749535878486
0333002,18937.60735774407
0333003,16586.286054178774
0333004,340065.75990369567
0333005,2468.322225556197
0333006,0.0
0333007,7280.990605764079
0333008,2095.225696847582
0333009,256.94648675009137
0333010,8607.938855730066
0333011,16002.008912841431
0333012,48257.07856710818
0333013,7234.489046878678
0333014,55368.37864229873
0333015,130.51836115613912
0333016,103222.38352626358
0333017,2568.8862572561193
0333019,17700.868840692077
0333020,63402.30441987474
0333021,7995.288399175068
0333022,37394.534037320474
0333023,9249.913972464337
0333024,2598406.601066281
0333025,51191.02036413893
0333026,48539.692820209086
0333027,3010.4104751302266
0333028,0.0
0333029,0.0
0333030,0.0
0333031,189948.48530342194
0333032,42700.00913862142
0333033,15824.056312015768
0333034,18597.19296987358
0333035,53172.70645218003
0333036,29373.029112841687
0333037,120932.45538573492
0333038,7507.677725750619
0333039,12410.929500610779
0333040,14854.131215596131
0333041,45267.96126608809
0333042,36797.25188861798
0333043,0.0
0333044,2062290.544819681
0333045,13522.192935936739
0333046,0.0
0333047,1675.1082280150558
0333048,904.2457290735952
0333049,16717.845169965556
0333050,481.9917720970774
0333051,32306.992828978444
0333052,0.0
0333053,0.0
0333054,0.0
0333055,700.0979544227513
0333056,22822.698628754843
0333057,9639.178160118165
0333058,0.0
0333059,8582.552947402542
0333060,117030.85391099604
0333061,2143.9818000110813
0333062,0.0
0333063,16587.12717042777
0333064,280.291407858746
0333065,2137.97836871113
0333066,332909.95853084966
0333067,2879.66227423282
0333068,677.1955164875103
0333069,9536.818473499363
0333071,450.33528207832944
0333072,0.0
0333073,4084.701776248753
0333074,3738.2822664822493
0333075,0.0
0333076,145519.3486854491
0333077,2141.406683438133
0333078,2162.7485104858415
0407001,19597.572506170753
0407002,18022.231386978645
0407003,221283.4828738045
0407004,10056.969004515093
0407005,17026.84011764167
0407006,21639.612816513196
0407007,434.1011363903842
0407008,17000.629848996516
0407009,824.008661606453
0407010,18752.23330806312
0407011,364325.5876870839
0407012,5574.653168882865
0407013,29306.60972261196
0407014,78917.6705387962
0407015,117291.54434474248
0407016,4887.971951303078
0407017,4037.278060869337
0407018,0.0
0407019,6037.20341480775
0407020,11267.544839931657
0407021,1078.8215915717142
0407022,42143.11009504545
0407023,16910.68229629061
0407024,6878.712797373075
0407025,403.4132781564338
0407026,280490.9807185222
0407027,178339.22179576574
0407028,8380.155848465722
0407029,17516.971757121213
0407030,5540.576123319486
0407031,263681.1829737813
0407032,201963.51087408318
0407033,121879.85053238331
0407034,3863.3047585528375
0407035,4430.107516856368
0407036,603915.7890394416
0407037,23529.689120528812
0407038,4386.940224249349
0407039,28891.134996333134
0407040,3763563.3967128294
0407041,3548.599907501184
0407042,95912.7446984376
0407043,10373.174456734854
0407044,83088.87129249156
0407045,9077.869041672016
0407046,134769.84562265238
0407047,3531.000037618259
0407048,41773.78792335577
0407049,2735.7583024471323
0407050,0.0
0407051,380632.5861338949
0407052,26204.519505738917
0407053,1501.1319138494057
0407054,210169.971137247
0407055,295824.4708868832
0407056,39115.191878170954
0407057,41588.6406340146
0407058,10204.609335410487
0407059,43133.6659987227
0407060,14441.420213077352
0407061,60373.335458105525
0407062,12734.782656331972
0407063,10596.852204013023
0407064,24960.95887140303
0407065,12301.893736475944
0407901,2418.939716493425
0407902,5931.240832933528
0535001,27067.604862206255
0535002,405698.3988899891
0535003,137313.94094896075
0535004,185941.3722356956
0535005,1636.6898262368582
0535006,123510.68896681542
0535007,10507.270770675761
0535008,34273.15873898296
0535009,106998.20014958968
0535010,0.0
0535011,119551.3883516623
0535012,236310.36019441058
0535013,12779.629392583107
0535014,133667.49841493234
0535015,842506.437402678
0535016,4800054.705410018
0535017,271802.60278337775
0535018,29772.542264056938
0535019,1259974.0241686942
0535020,78330.52523548275
0535021,18497.436473390673
0535022,867671.5016340201
0535023,102691.09325112481
0535024,81533.62623564963
0535025,12805.084261190366
0535026,819228.8868692564
0535027,29416.27962106943
0535028,312828.13650247874
0535029,10066.193890285223
0535030,36569.69325653395
0535031,51700.03908785885
0535032,6059.027090425248
0535033,6825.418296065771
0535034,110110.89087945233
0538001,453206.31859211164
0538002,3752.5963746237603
0538003,7528.416594901677
0538004,27006.30820601278
0538005,48174.53683425523
0538006,1207861.7597765974
0538007,22129.501869460786
0538008,22683.02353634409
0538009,35303.261119373696
0538010,68343.23084554222
0538011,139195.7531017415
0538012,73887.2198676893
0538013,23436.420017961573
0538014,12807.962898120617
0538015,71157.65869527379
0538016,11031.813694910452
0538017,228322.88362047853
0538018,16966.837106575356
0538019,106555.42826803116
0538020,237732.02133623644
0538021,17006.358200270028
0538022,43828.8466221319
0538023,1174701.7505355058
0538024,98842.46321855205
0538025,100433.89348614555
0538026,276291.1430670401
0538027,37972.38764322584
0538028,518952.83534884907
0538029,11827.422750077889
0538030,51934.89813575866
0538031,210636.1246490161
0538032,86912.33629520595
0538033,20247.00681473776
0538034,16814.290504515677
0538035,68130.89954302117
0538036,68733.18317841378
0538037,54607.57266351792
0538038,2913965.9537782124
0538039,183940.28155692958
0538040,128978.68201769452
0538041,47200.6017968518
0538042,39367.14733914246
0538043,108611.77019013229
0538044,19752.61246019142
0538045,86875.42713517595
0538046,133124.4148956551
0538047,10562.7045047118
0538048,50985.235467972976
0538049,32389.478177587684
0538050,22723.285726312963
0538051,81859.55278403347
0538052,26574.416945179
0538053,13126.332287470295
0538901,11264.297834342467
0639001,9329.62606307745
0639002,6116.109808614478
0639003,123.29721544978563
0639004,29100.639048654277
0639005,20961.356595378922
0639006,1648.476331125229
0639007,360.0768865274074
0639008,260600.17443841582
0639009,12626.987596107369
0639010,0.0
0639011,12550.893074278867
0639012,36249.31730259564
0639013,0.0
0639014,0.0
0639015,195.47669451998513
0639016,306828.84166752914
0639017,4763.869145480851
0639018,297840.9897742942
0639019,16966.688338441243
0639020,197359.7496871588
0639021,0.0
0639022,0.0
0639023,117135.86076231669
0639024,31099.056187078797
0639025,71515.65795354481
0639026,106761.63148250592
0639027,23503.257586635118
0639028,8173.104660450179
0639029,2389.1498192809004
0639030,1096.9029506994257
0639031,69304.38022804748
0639032,736.6762716722953
0639033,7024.798489334888
0639034,0.0
0639035,150171.603695803
0639036,2824.814329736949
0639037,1838.2584311311539
0639038,16279.736191541704
0639039,540.7469767229609
0639040,1335.1684066778819
0639041,1596.723714281371
0639042,181076.69819041545
0639043,1391.6506909716043
0639044,879562.5188211038
0639045,0.0
0639046,6122.089520077577
0639047,115329.39299443056
0639048,76583.64645374082
0639049,325.10619527661476
0639050,0.0
0639051,4497.034638997649
0639052,56481.076685450134
0639053,0.0
0639054,2969.8156050156513
0639055,5350.22654435691
0639056,4307.190988360315
0639057,86155.03733295489
0639058,2637.6601296929784
0639059,55237.80418367373
0639060,44771.13938079291
0639061,41770.26816782289
0639062,215.63173409568137
0639063,3085.063754466901
0639064,1586.7163641745694
0639065,0.0
0639066,13513.937404832517
0639067,26371.41110035213
0639068,0.0
0639069,21645.24853918845
0639070,460.0105680330607
0639071,0.0
0639072,0.0
0639073,39553.6967767976
0639074,60124.987372289586
0639075,2066921.6209291257
0639076,155641.23161485937
0639077,1526.5570075594574
0639078,35010.78847498634
0639079,116807.19183809996
0639080,14182.160063938874
0639082,2078.6888493683928
0639083,32774.20376005662
0639084,0.0
0639085,76768.48484413458
0639086,267.7629567020116
0639087,777623.5183918966
0639088,0.0
0639089,0.0
0639090,0.0
0639091,4100.901125101567
0639092,801.2703422890719
0639093,7983.069855121342
0639094,3642.7580596961106
0639095,9891.745159667284
0639096,0.0
0639097,3976.5405097535186
0639098,9079.166315438937
0639099,36689.73878932806
0639100,0.0
0639101,1287.4633722002545
0639102,6595.601134469687
0653072,0.0
0705001,3986.383667977016
0705002,7933.765216472675
0705005,0.0
0705007,0.0
0705010,0.0
0705012,0.0
0705013,1828.3890251517944
0705014,10602.760426574912
0705015,0.0
0705016,41297.70186264059
0705017,1028.4682601085576
0705018,0.0
0705019,930227.6912428603
0705021,16446.24398787125
0705022,88121.78971211535
0705023,0.0
0705024,0.0
0705025,0.0
0705027,5485.884012026463
0705030,0.0
0705033,0.0
0705035,0.0
0705036,8308.808026193288
0705037,0.0
0705038,0.0
0705039,0.0
0705040,0.0
0705041,4991.843394194698
0705043,3145.5635418707448
0705044,0.0
0705045,367.41504717353143
0705047,8551.381162196914
0705049,0.0
0705051,1391.266315828227
0705052,0.0
0705053,0.0
0705054,10712.78197387363
0705055,0.0
0705056,1033.981177209727
0705057,10684.547151710918
0705058,0.0
0705059,0.0
0705061,1123.5987011907362
0705062,4921.190032707119
0705063,0.0
0705065,27176.368904871528
0705066,861.9582034684981
0705067,0.0
0705072,0.0
0705073,2112.741160461487
0705074,4606.0971136024755
0705076,393661.5463230482
0705078,747.8779531806215
0705079,0.0
0705080,0.0
0705082,0.0
0705083,0.0
0705084,0.0
0705085,0.0
0705086,0.0
0705087,7143.13768195702
0705088,0.0
0705089,486.0363042024157
0705090,0.0
0705092,0.0
0705093,1857.218747391425
0705094,621.6683395594339
0705095,459.2733090341106
0705096,0.0
0705097,1357.4290770332493
0705099,1725.9333402819225
0705100,0.0
0705101,2676.3191445808166
0705102,3323.460873044273
0705103,0.0
0705104,99.46524731168005
0705105,1688.5884048782896
0705106,0.0
0705107,0.0
0705108,0.0
0705109,0.0
0705110,0.0
0705112,0.0
0705113,0.0
0705114,28855.958921001195
0705115,13725.921288738344
0705116,3228.217622205862
0705118,0.0
0705120,12883.9718479376
0705121,10489.484326077058
0705122,0.0
0705123,0.0
0705124,0.0
0705125,1496.9009276215143
0705126,0.0
0705127,471.5614656580634
0705128,0.0
0705129,0.0
0705130,0.0
0705132,10688.942252325836
0705133,0.0
0705135,0.0
0705136,0.0
0705138,0.0
0705139,19789.465918827023
0705141,0.0
0705142,0.0
0705143,0.0
0705144,0.0
0705145,0.0
0705147,0.0
0705148,0.0
0705151,0.0
0705153,0.0
0705154,0.0
0705155,0.0
0705156,1139.25001283318
0705157,0.0
0705158,1964.6935022952734
0705159,0.0
0705160,506.6359105676697
0705161,20089.18207083137
0705162,1049.6786794835407
0705163,0.0
0705164,0.0
0705165,705.6671612922199
0705166,0.0
0705167,920.2912825407409
0705168,16813.295022198137
0705169,7403.340118289264
0705171,0.0
0705172,1042.0465970203725
0705173,0.0
0705174,0.0
0705175,0.0
0705176,0.0
0705177,0.0
0705178,879.607533848581
0705179,1807.8303224807605
0705180,0.0
0705181,0.0
0705182,4530.6638018186895
0705183,0.0
0705184,4057.1735187992826
0705185,0.0
0705186,62797.77143676444
0705187,4624.4647562367645
0705189,246.57924009934317
0705190,0.0
0705191,0.0
0705192,0.0
0705193,0.0
0705194,0.0
0705195,1337.955517689425
0705196,6558.167477317207
0705197,0.0
0705198,1284.092185495862
0705199,0.0
0705201,8749.762068777563
0705204,7157.365740145575
0705205,0.0
0705206,0.0
0705207,591.6121662426732
0705209,0.0
0705211,52137.67795032291
0705212,0.0
0705214,0.0
0705215,617.1945003234243
0705216,0.0
0705217,0.0
0705218,0.0
0705219,0.0
0705220,0.0
0705221,0.0
0705222,0.0
0705225,1174.9807161282154
0705226,0.0
0705227,1817.1114302831452
0705228,0.0
0705229,0.0
0705231,292.8401384072099
0705232,550.4505100361285
0705233,466.95989636151364
0705234,0.0
0705236,0.0
0705237,0.0
0705238,1124.9233055491625
0705239,693.3891565881747
0705240,30987.251931423205
0705241,6090.190312763485
0705242,0.0
0705243,0.0
0705244,0.0
0705245,0.0
0705246,0.0
0705247,0.0
0705249,0.0
0705251,0.0
0705252,0.0
0705253,0.0
0705254,0.0
0705256,0.0
0705257,0.0
0705258,1510.2749325149387
0705260,0.0
0705261,836.4339416331071
0705262,228.68927207246514
0705263,0.0
0705266,0.0
0705267,0.0
0705901,0.0
0705902,0.0
0705903,0.0
0705904,1685.2061412701441
0705905,3772.2635851135774
0709001,0.0
0709003,6234.323241361963
0709006,0.0
0709007,0.0
0709009,1584.603736580853
0709010,403.289173644651
0709011,0.0
0709012,0.0
0709014,1721.9788279676006
0709016,960.9357253002667
0709017,2523.3242568335386
0709018,442684.4920303259
0709019,3829.4325023605934
0709020,7306.0575107563
0709021,0.0
0709022,1341.2893929492225
0709023,4478.308914425822
0709024,6173.762646885571
0709025,11112.729148017403
0709026,5802.008297977623
0709027,478.6339859584069
0709029,16348.063481699466
0709030,6689.242044825569
0709032,2597.052091046488
0709033,850.2387892050027
0709034,11367.178986188173
0709035,2147.9006411521314
0709037,4874.164222202129
0709038,4379.714885925771
0709039,4028.1968300650415
0709041,0.0
0709043,1697.5283785097758
0709044,0.0
0709045,638.2300237822116
0709046,669.4901552686438
0709048,24902.53140357462
0709050,0.0
0709051,0.0
0709052,1678.493990232882
0709054,984.896058375102
0709055,2785.0824916102692
0709056,60191.4133330504
0709057,0.0
0709058,15794.276358771516
0709059,1408048.1493979301
0709060,0.0
0709061,9715.937425160326
0709062,0.0
0709063,5720.516010052401
0709064,13300.758639129088
0709065,7126.3017695016815
0709066,864.946893198958
0709067,3963.904185441105
0709068,0.0
0709070,0.0
0709071,0.0
0709072,4937.806236159839
0709073,6651.94095358704
0709074,12083.049555153175
0709075,0.0
0709077,490.3383303252472
0709078,439.2263885730975
0709079,0.0
0709082,1742.216247871992
0709083,172.86262843361277
0709084,999.9443147043755
0709085,5382.344185264718
0709086,18905.799096105984
0709088,240.64099497090638
0709090,1485.3363768469987
0709091,13717.403260687668
0709093,3516.9121654461314
0709094,465.4140339196628
0709095,4089.3365226593587
0709098,29547.52767211751
0709100,1344.9358846951127
0709102,3085.9877266094736
0709104,0.0
0709105,2551.54955799078
0709108,5960.723292371353
0709109,9994.68025030248
0709110,533.0014304361695
0709112,4891.770862447442
0709113,7274.19052213509
0709114,896.7614312779426
0709115,1596.4585714908146
0709119,0.0
0709120,595.2004025802793
0709122,2531.3132370418066
0709123,1109.5509643325424
0709124,10206.558695098283
0709125,4225.709744709076
0709128,3601.8184901377713
0709129,7409.909605562341
0709130,0.0
0709131,3470.81304921152
0709132,1104.4951440000978
0709133,0.0
0709134,26104.12105352516
0709135,4376.131554934889
0709136,641.6684392640261
0709137,1178.5501255197023
0709140,0.0
0709141,31164.163727761104
0709143,0.0
0709144,506.5846498577191
0709148,1237.2640123471147
0709149,275.99092362860256
0709151,2949.9492455955783
0709152,378.35330394563323
0709154,1962.4138721090349
0709155,487.3100929863177
0709159,0.0
0709160,0.0
0709162,1357.8632572292236
0709163,11134.44816847427
0709164,2460.497943439319
0709166,603.4774899848286
0709167,642.090599588957
0709168,1049.0746221950185
0709169,1169.2771969813236
0709170,554.2716180704714
0709172,1368.0626215596412
0709173,4121.410967583406
0709174,11172.791818554704
0709175,0.0
0709177,20699.922109016075
0709181,5745.069599432013
0709182,707.4992864398359
0709183,0.0
0709184,656.1628094559899
0709189,1805.533160396576
0709190,0.0
0709191,784.2676823775421
0709192,0.0
0709194,29929.339532451137
0709195,0.0
0709196,2180.6476819265704
0709197,3333.664523350394
0709198,10085.383339302125
0709199,1771.8321510920982
0709200,2170.243797901633
0709201,1153.3663373853763
0709202,1622.67998494056
0709206,0.0
0709208,1303.115235196175
0709209,213032.26917846175
0709211,67797.51557901975
0709213,3351.183231001841
0709214,26026.708116612717
0709215,2288.707124926859
0709216,1542.5678684874429
0709217,972.7396490906689
0709218,0.0
0709219,266555.71034491574
0709220,526.1264164519371
0709221,770.5737856899689
0709223,0.0
0709224,398.634405746524
0709225,823.5379796972832
0709226,3319.1077989082705
0709227,3705.5529901197765
0709228,695.1126656513102
0709229,334.52298568963676
0709230,0.0
0709231,776.9273298739486
0709232,783.1393491487422
0709235,5934.157961361215
0709236,826.3316257102897
0709238,19651.686996088683
0709241,1073.789471769846
0709242,1617.4389325812508
0709243,2548.867277088885
0709244,0.0
0709246,3470.81269077516
0709247,405.70219984228765
0709248,994.0677503855156
0709249,0.0
0709250,5484.397006726713
0709251,8676.830748700166
0709253,7161.3303116034185
0709255,1948.742251475549
0709256,810.9821006038403
0709257,590.1264084689839
0709258,5152.248126396641
0709259,1551.5877271142097
0709261,8931.56422071242
0709262,23822.801968450913
0709265,0.0
0709266,184.73646787018603
0709267,1979.2706580689264
0709268,1886.351408381127
0709269,892.9777734509462
0709270,1388.7048649493431
0709272,4244.213954663648
0709273,1979.796029332916
0709274,15371.776502051496
0709275,2119.84748682988
0709276,9146.155275800716
0709277,869.9716682665486
0709279,4375.801046971976
0709280,0.0
0709283,0.0
0709287,1843.0970876915974
0709288,679.7757635737534
0709289,6366.712469819971
0709292,963.6268574749785
0709294,1791.9378996956316
0709295,1511.1354488577804
0709297,5185.601211017395
0709298,0.0
0709301,30345.22110065609
0709302,248.8799317767382
0709303,0.0
0709304,2567.832060853899
0709306,0.0
0709307,4279.25014936362
0709308,0.0
0709309,1722.841072538541
0709310,0.0
0709311,0.0
0709312,0.0
0709314,4085.0338107611014
0709315,3503.361169102544
0709316,0.0
0709317,1702.1275943855821
0709318,2567.668227754517
0709321,43940.54357739273
0709323,0.0
0709325,0.0
0709326,478.87620773198853
0709327,0.0
0709328,0.0
0709329,1105.2924977267905
0709330,12282.282188958217
0709332,6542.216415054936
0709334,0.0
0709335,0.0
0709337,1541.1412830206236
0709338,5806.860679908768
0709339,1315.2355934108198
0709340,401.9518193244837
0709343,0.0
0709345,1091.3223926688336
0709346,0.0
0709347,736.8642572124616
0709348,2704.846755564791
0709350,16765.619073540962
0709351,1569.2705902931987
0709352,8689.751372657858
0709353,5102.200557138291
0709354,656.5356762760631
0709355,1001.2811470330777
0709356,471.4164330104778
0709358,6710.627961324947
0709360,0.0
0709361,0.0
0709362,1150.2962759408335
0709363,15436.38361225477
0709366,687.9983290458267
0709368,2158.493953580335
0709369,1166.667771564753
0709372,5062.140880020079
0709373,8266.745177650824
0709375,1928.2503937731594
0709377,8715.361758548193
0709378,385.74041464981724
0709380,0.0
0709381,587.570842197368
0709382,0.0
0709384,1227.8137710057695
0709386,749.6802336468577
0709387,300.8967400499318
0709388,1387.4452168760654
0709389,3127.789180069224
0709390,21619.861445359733
0709391,0.0
0709392,416.5638378988307
0709394,3974.246077379783
0709395,2082.9950957465153
0709396,982.8792742991594
0709398,0.0
0709400,2331.241783893116
0709403,9666.608901275542
0709405,1514.4520332039097
0709406,1494.4260540899045
0709407,0.0
0709408,0.0
0709409,249.46122155661732
0709410,244549.34219030352
0709411,0.0
0709412,3497.6761172576316
0709413,7714.260784861746
0709414,6183.268012825842
0709415,18751.074083713833
0709416,0.0
0709417,0.0
0709418,0.0
0709419,0.0
0709421,9296.552173150456
0709422,111.08250179146819
0709423,894.4950990756957
0709424,0.0
0709425,13352.630176910128
0709427,14698.829893586546
0709428,524.4731736216287
0709429,0.0
0709430,0.0
0709431,3770.2189514355387
0709432,0.0
0709433,0.0
0709434,34111.70622635228
0709437,2407.3802212481182
0709438,24389.77205123017
0709439,13202.249478608872
0709440,3919.194451739631
0709441,0.0
0709442,4230.408986798558
0709443,4472.720760474591
0709444,2375.393732720883
0709445,852.3468855761572
0709446,0.0
0709447,1582.3117900087718
0709448,7213.0366749224895
0709449,3868.588859588318
0709450,0.0
0709451,1623.7986243311036
0709454,726.2090873820335
0709455,814.3934535499175
0709456,3274.091052871879
0709458,4880.764285471594
0709460,7484.190878994002
0709463,8058.411225119992
0709464,3629.143474636502
0709466,2356.4936148432516
0709467,2267.868262601475
0709471,3118.4368592434603
0709472,1150.4910323615968
0709473,1210.548109766745
0709476,1541.075085852526
0709478,935.7039088087864
0709482,2576.7718656386246
0709483,834.4402139864405
0709901,1765.6912627341296
0709902,7840.83339561466
0709903,215517.9914877217
0709904,6316.420666999614
0709905,6587.643809651166
0709906,21891.73427911415
0709907,18517.644627036407
0709908,12735.62157431987
0724001,1010.9459212905557
0724003,9633.54478247877
0724004,1939.443007101643
0724006,0.0
0724007,746.0625111271959
0724008,71369.23233568683
0724009,0.0
0724010,43633.289538828125
0724011,0.0
0724012,12644.160808553841
0724014,24979.151404612858
0724015,3976.643982747651
0724016,431.24515388970644
0724017,925.8245112385289
0724018,197664.1767742023
0724019,509.7895859734924
0724020,0.0
0724021,233795.25050401042
0724022,865.6990531369961
0724023,0.0
0724024,5537.622057735813
0724025,11286.316359300727
0724026,6083.4679431547665
0724027,0.0
0724028,0.0
0724029,2600.344648896569
0724030,28819.104712625107
0724031,53933.39892426172
0724032,2964.2875759582807
0724033,677.6032212574547
0724034,15239.570039309432
0724036,0.0
0724037,1591.9639633785418
0724038,3795.7329563846342
0724039,31909.54012884835
0724040,943.5839003031303
0724041,0.0
0724042,2953.903307890392
0724043,0.0
0724044,0.0
0724046,5167.352257952437
0724047,2792.909883479795
0724049,1886.2082962309296
0724050,0.0
0724051,6781.639637900968
0724052,0.0
0724053,1599.7745278587113
0724054,1279.1799560800011
0724055,1536.5936510750264
0724056,2602.6582369936905
0724057,4809.840019423493
0724058,0.0
0724059,0.0
0724060,3374.7515687643045
0724061,1600.8709437778116
0724062,1131.9497386539645
0724063,431.3531751885897
0724064,1353.0261448704832
0724065,5196.929898000826
0724066,0.0
0724067,0.0
0724068,1756.2034074716328
0724070,10808.056645319597
0724071,2024.2690766127819
0724073,1556.8400890898945
0724074,0.0
0724076,5208.153205310874
0724077,1503.9038048287282
0724078,21932.777978332208
0724079,0.0
0724080,2690.646237531455
0724081,0.0
0724082,4084.332989357081
0724083,5808.391598126262
0724084,0.0
0724086,1429.1700579454243
0724088,547.7394311435173
0724089,2563551.8473109407
0724090,0.0
0724091,0.0
0724092,471.2859097886187
0724093,558.3491555757432
0724094,8265.547377341736
0724095,173.8489361188701
0724096,0.0
0724097,0.0
0724098,0.0
0724099,1558.394083616476
0724100,2215.4870745706307
0724101,0.0
0724102,0.0
0724103,0.0
0724104,1830.8063765103143
0724105,986.8094121311901
0724106,0.0
0724107,0.0
0724108,3214.200394253726
0724109,0.0
0724110,9874.65773568265
0724112,0.0
0724114,12154.360599252659
0724115,422735.29201362544
0724116,0.0
0724117,6308.037136049436
0724118,0.0
0724119,1304.0383391926575
0724120,0.0
0724121,1806.2032398507515
0724122,0.0
0724123,0.0
0724124,888.9180288964518
0724125,0.0
0724129,0.0
0724130,28719.91837829612
0724131,3899.5073843467853
0724132,2090.7117664680995
0724133,0.0
0724134,62646.114805638055
0724136,5353.945715810191
0724137,1254.4671777926915
0724139,61146.50315104953
0724142,142558.523956105
0724143,0.0
0724144,581.6911075250935
0724145,0.0
0724148,3765.2442493990297
0724150,988.8608878075884
0724151,0.0
0724152,806.9235308219745
0724153,0.0
0724154,0.0
0724157,9908.503800939532
0724158,0.0
0724159,2440.625410792325
0724160,2029.6543906841341
0724161,0.0
0724162,2224.85557944931
0724163,1401511.3333130432
0724164,0.0
0724165,0.0
0724166,6958.537241266411
0724167,216.08866058852922
0724168,7062.820601016805
0724169,13956.733588052113
0724170,4903.08326194444
0724171,0.0
0724172,204.60745210653977
0724173,2553.5398434136487
0724174,1744.5191420097394
0724175,5966.968962418489
0724177,0.0
0724178,755.69383562984
0724179,0.0
0724180,1877.1510302158945
0724181,9144.478246194763
0724182,2411.0724204830362
0724183,0.0
0724184,0.0
0724185,2710.332115654405
0724187,85.20692877147391
0724188,11422.203527290232
0724189,41851.25157003067
0724190,0.0
0724191,0.0
0724193,0.0
0724194,0.0
0724196,10743.375744132984
0724197,2775.0722977113087
0724198,2289.161781623654
0724199,0.0
0724201,7597.69838168237
0724202,15573.234942190087
0724205,529.8622736082856
0724206,5056.35824616518
0724209,13350.736823672069
0724210,0.0
0724212,6627.240384176781
0724214,0.0
