CTOT,ECR4
1046903,16.142857142857142
1726042,12.571428571428571
1106002,13.53968253968254
1106003,13.277777777777779
1106004,13.09375
1106008,12.34375
1106009,12.277777777777779
1726043,12.0
1106010,12.588235294117647
1726034,12.27027027027027
0118079,21.27777777777778
1726038,7.389830508474576
1726039,11.333333333333334
1726040,10.8
1726041,11.0
1726044,8.047619047619047
1726045,10.384615384615385
0118083,17.26086956521739
1531084,9.857142857142858
1531085,9.8
0747020,10.875
1726046,12.181818181818182
0118084,24.23076923076923
0118085,15.370165745856353
0118086,22.12987012987013
0118087,23.651685393258425
1531086,10.788461538461538
1531087,9.8
0244112,10.81081081081081
0118082,15.0
1726054,8.746835443037975
1726055,10.333333333333334
0250014,10.23076923076923
1726056,11.944444444444445
0118095,20.454545454545453
0250015,10.424242424242424
0118088,16.231404958677686
0118089,18.76086956521739
0118093,19.441176470588236
0118094,18.628691983122362
0118102,18.005050505050505
0118103,17.4
0118105,15.8582995951417
1726057,8.9
1726058,8.857142857142858
0118111,25.0
0118096,17.555555555555557
0118097,17.266666666666666
0118098,12.219873150105709
0118099,13.914893617021276
0118100,19.743589743589745
0118101,30.0
0118106,16.444444444444443
0118112,15.466666666666667
0118107,15.2125
0118108,18.083333333333332
0118109,18.636363636363637
1726059,12.272727272727273
0118115,20.833333333333332
0709184,8.375
0118114,18.2972972972973
0709139,10.5
1726060,9.235294117647058
1726064,12.6
0118116,21.048387096774192
1726066,12.0
1726067,8.0
1726068,12.0
1601030,8.808510638297872
1726069,10.433333333333334
1726070,9.59375
0250019,12.909090909090908
1726071,12.195121951219512
1726072,10.0
1106035,12.192307692307692
1106036,12.649769585253456
1726074,12.0
1601017,9.511627906976743
1601018,9.679611650485437
1601019,10.692307692307692
0709154,8.777777777777779
0709155,10.666666666666666
0118117,15.884615384615385
0709159,9.272727272727273
0118119,17.725
1726078,10.714285714285714
0244204,7.6
0118120,14.846153846153847
1726079,12.15
0118121,18.941176470588236
0118122,16.530201342281877
0118123,18.142857142857142
0118133,17.95
0118134,18.67816091954023
0118135,16.612648221343875
0118136,15.295454545454545
0118137,15.49367088607595
0118124,18.2
0118126,19.666666666666668
0118127,27.4
0118128,19.714285714285715
0118132,17.469026548672566
1601028,11.205128205128204
0118145,31.0
0118138,19.1875
0118140,20.0
0118141,20.028985507246375
0118143,17.677419354838708
0118144,17.071428571428573
0724082,9.8
0118146,13.9079754601227
0118147,18.059701492537314
0118148,14.428571428571429
0118149,21.217391304347824
1601047,11.375
0118150,17.322222222222223
0244207,10.38888888888889
0118151,15.789473684210526
0118152,17.912408759124087
1601049,9.391304347826088
0118153,24.11111111111111
0118154,15.264705882352942
0118157,19.714285714285715
0118158,20.22826086956522
0118159,16.433070866141733
0118161,17.833333333333332
1601051,10.783783783783784
0244208,9.2
0118162,18.96153846153846
0118163,14.761904761904763
0118164,12.386973180076629
0118165,24.666666666666668
0118167,19.789473684210527
0118168,14.623188405797102
0118170,18.413793103448278
0118171,18.41176470588235
0118173,20.515151515151516
0118174,18.125
0118175,22.027027027027028
1601052,11.555555555555555
0118176,18.692307692307693
0118177,18.513513513513512
0118178,16.625
0118179,17.23076923076923
1601053,9.987951807228916
0816147,8.517857142857142
0118180,18.6
0943129,14.696969696969697
0118181,23.842105263157894
0943130,12.4
0118182,28.125
0118183,20.610169491525422
0118185,18.069767441860463
0118187,20.833333333333332
0118184,17.39240506329114
0222086,9.294117647058824
0118188,19.916666666666668
0118189,17.357142857142858
0222087,9.615384615384615
0118192,14.535211267605634
0118193,21.9
0816163,8.90625
0118194,18.923809523809524
0118901,17.615384615384617
0118908,18.22222222222222
0118902,17.5
1601056,8.891891891891891
0118903,21.22077922077922
0118904,17.514705882352942
1601057,12.11111111111111
0222088,11.461538461538462
0118905,23.4
1726099,12.553191489361701
0118906,15.98876404494382
0118907,16.76851851851852
0250259,11.0
0118909,17.027027027027028
0121033,10.666666666666666
0737123,9.257142857142858
0118910,17.405405405405407
0118911,25.6
0121048,10.4
0118912,20.08421052631579
0118913,18.77777777777778
0118914,21.285714285714285
0118915,16.8125
0118916,21.333333333333332
0121002,16.58823529411765
0121003,11.80722891566265
0121004,11.021943573667711
0121005,14.807017543859649
0121006,12.515625
0121007,11.224043715846994
0121008,11.024144869215291
0121001,11.214285714285714
0121009,11.285714285714286
0121010,14.88888888888889
0121011,13.70138888888889
0121012,11.96774193548387
0121013,16.26
0121059,11.380952380952381
0121060,15.944444444444445
0121014,14.634920634920634
0121019,11.3125
0121015,11.564814814814815
0121026,10.880952380952381
0121016,11.734177215189874
0121017,12.112554112554113
0121018,11.543478260869565
0753041,8.0
0121020,11.970588235294118
0121021,14.140969162995594
0121022,10.0
0121023,12.038327526132404
1726098,8.49056603773585
0121027,11.785714285714286
0121028,11.54109589041096
0121029,11.208333333333334
0709243,10.0
0121024,11.56
0121025,10.85632183908046
0121030,16.555555555555557
0121031,11.674285714285714
0121032,14.0
0250260,9.0
0121034,10.727272727272727
0121035,14.515337423312884
0121066,13.125
0121036,11.318181818181818
0121037,12.13
1726100,9.0
0121038,11.375
0121039,11.62962962962963
0121040,15.873456790123457
0121041,17.741721854304636
0121042,15.959183673469388
1726101,8.666666666666666
0121043,11.6
0121044,14.984251968503937
0250261,11.5
0121045,10.703703703703704
0121046,14.691176470588236
0121047,15.717948717948717
0121049,12.5
0121050,15.287128712871286
0222206,12.0
0121051,11.573770491803279
0121052,11.703703703703704
0121053,13.951541850220265
0753042,8.0
0121054,15.85483870967742
0121055,17.333333333333332
0121056,14.364963503649635
0121057,12.192488262910798
0121058,12.476470588235294
1726161,9.5
0121061,14.915492957746478
0121062,11.375586854460094
0121063,13.586206896551724
0121064,17.041666666666668
0121065,12.958333333333334
0709244,7.318181818181818
0121067,10.88888888888889
0121068,11.73103448275862
0121069,11.955665024630543
0121070,15.068965517241379
0123031,19.75
0753043,8.0
0121071,10.428571428571429
0121072,12.191780821917808
0121073,14.081632653061224
1620008,11.428571428571429
0121074,15.517241379310345
1726107,8.095238095238095
0121075,13.028571428571428
0121076,13.152091254752852
0753044,8.0
0121077,15.150684931506849
0121078,11.902127659574468
0121079,11.767441860465116
0121902,11.470588235294118
0123001,14.0
0123002,16.99236641221374
0123003,17.569620253164558
1726110,8.088888888888889
0123004,13.347107438016529
0123005,13.973140495867769
0123006,18.525316455696203
1726111,12.666666666666666
0123007,18.568181818181817
0123008,17.015625
0123009,18.56544502617801
0753045,8.666666666666666
0123010,18.45762711864407
0123011,13.728205128205127
0123012,14.583850931677018
1726112,8.878787878787879
0753046,10.0
0123014,18.829787234042552
1726113,7.76
0123015,14.510204081632653
1726114,8.5
0724002,9.875
0123016,13.682926829268293
0709070,8.043478260869565
0123017,16.88421052631579
0123018,14.628571428571428
0123019,14.38655462184874
0123020,19.875
0123021,16.3
0123024,14.207920792079207
0123025,15.39622641509434
1726115,8.272727272727273
1726117,12.64516129032258
0123026,16.514563106796118
0724007,7.648648648648648
0123027,19.170212765957448
0123028,13.621262458471762
0123029,14.576271186440678
1726118,8.88888888888889
0709073,9.88888888888889
0123030,16.5
0709079,9.25
0123032,19.14814814814815
0123035,19.34285714285714
0123033,15.475
1726119,8.976190476190476
0123060,17.560606060606062
0709082,10.0
0123034,16.78846153846154
0129020,18.125
0123037,14.092307692307692
0123038,18.317073170731707
0222212,9.130434782608695
1106051,12.204081632653061
0222177,9.766666666666667
0222213,12.427536231884059
0123039,16.645833333333332
0123040,18.977777777777778
1726120,10.944444444444445
0123041,18.435897435897434
1726121,8.785714285714286
0740081,9.75
0123042,21.463414634146343
0123043,12.872881355932204
1726122,8.75
0123044,14.980237154150197
0123045,22.955882352941178
0123046,18.87037037037037
0123047,13.701612903225806
0123048,14.719101123595506
0123049,19.194444444444443
0123050,17.995215311004785
0123051,17.77777777777778
0740082,11.294117647058824
0123052,16.82
1726123,11.875
0123053,16.92361111111111
0709115,10.0
0123054,20.105263157894736
0123055,18.752525252525253
1601058,10.891304347826088
1601059,11.770609318996415
0123056,18.797101449275363
1601060,11.588235294117647
0123057,19.0
1601061,10.083333333333334
0123058,17.26530612244898
0123059,16.352272727272727
0123061,19.39344262295082
1106111,14.1
0123062,13.981042654028435
0123063,16.48314606741573
0123064,13.78
0123065,12.84920634920635
0123066,17.43708609271523
0129058,18.47826086956522
0123067,15.615384615384615
1726124,11.371428571428572
0123069,18.808139534883722
0123070,18.25
0123071,15.4
1726125,13.227272727272727
0244116,8.724137931034482
0123072,14.34375
0123073,18.503012048192772
0123074,18.51063829787234
0123075,17.839285714285715
0705025,9.736842105263158
0123076,12.57638888888889
0123077,18.306122448979593
0123079,14.879679144385026
0123080,15.194444444444445
0123081,12.168831168831169
0123082,11.937853107344633
0123084,14.962962962962964
0123085,19.433333333333334
0123086,18.15846994535519
0123087,18.237179487179485
0222234,12.473684210526315
0123088,18.366666666666667
0222242,11.764705882352942
0123090,14.4125
1726126,8.702702702702704
0123091,13.964285714285714
0123092,18.60933660933661
0123093,13.650273224043715
0123094,16.303703703703704
0123095,15.659663865546218
0123096,16.13397129186603
0123097,14.837078651685394
0123098,18.88888888888889
0705026,11.0625
0123099,15.8
0123101,13.468354430379748
1601062,10.5
0123901,16.157894736842106
0123902,16.666666666666668
0222243,8.914893617021276
0123903,19.14666666666667
0123904,11.280931586608443
0123905,15.709090909090909
0709160,10.5
0153050,13.125
1726127,12.066666666666666
0129001,19.058823529411764
1726128,11.461538461538462
0129002,16.444444444444443
0222244,8.588235294117647
0129003,15.272727272727273
0129004,16.210526315789473
0244123,9.0
0129005,21.22222222222222
0129006,13.157894736842104
0129007,19.795180722891565
0129021,14.76923076923077
0129008,18.492957746478872
1620001,10.833333333333334
0747021,11.047619047619047
0129009,19.133333333333333
0129010,16.529411764705884
0129011,18.198757763975156
0129012,18.297619047619047
0129013,16.823529411764707
0129028,14.366666666666667
0129014,14.366666666666667
0129015,18.75
1620005,11.714285714285714
0129016,17.6
0129017,17.76086956521739
0129018,16.457142857142856
1653002,8.1
0129019,18.28
0129022,14.80952380952381
1620002,12.666666666666666
0129023,14.315068493150685
1620003,11.428571428571429
1620004,10.3
0129024,13.590909090909092
0129025,20.862068965517242
0129026,19.76923076923077
0129027,21.0
0129029,13.125
0747071,10.833333333333334
0129030,17.692307692307693
0747168,10.0
0129031,15.098360655737705
0129032,17.51086956521739
0129033,15.953488372093023
0129034,14.5
0129035,15.418181818181818
0129037,14.333333333333334
0129038,19.574074074074073
0129044,18.22222222222222
0129045,14.272727272727273
0129046,12.736842105263158
0129039,17.328358208955223
0129040,16.72972972972973
0129041,15.429447852760736
0749061,10.0
0129042,18.19685039370079
0129043,17.215384615384615
1620007,11.583333333333334
0129047,19.11764705882353
0129048,16.0
0129049,18.35135135135135
0129063,14.851851851851851
0129050,19.0
0129051,15.875912408759124
0244220,9.511111111111111
0129052,14.545454545454545
1620009,12.74074074074074
0129053,16.675
0129054,22.0
0129055,19.04494382022472
1620010,11.5
0250053,13.764705882352942
0129056,14.202020202020202
0129057,12.666666666666666
0129066,17.875
0129067,18.959493670886076
0129059,19.166666666666668
0141001,19.571428571428573
0141002,12.283154121863799
0129060,12.953488372093023
0129061,14.05050505050505
0129062,19.875
0222214,10.23913043478261
1236030,9.675
0222221,10.333333333333334
0129064,12.763157894736842
1236031,11.333333333333334
0129065,13.558823529411764
1236032,10.024390243902438
0222245,13.222222222222221
0129068,17.441176470588236
0129069,18.225
0129070,18.56291390728477
0129071,18.5
0244003,8.55
0129072,19.041095890410958
0250054,10.28888888888889
0250055,10.971428571428572
0129073,15.448275862068966
1236033,12.944444444444445
0129074,13.066666666666666
0129075,15.771084337349398
0129076,14.91764705882353
1620011,10.296296296296296
0129077,12.704545454545455
1620012,12.5
0244006,9.604166666666666
0129079,17.677966101694917
0129080,19.333333333333332
0129081,13.833333333333334
0129082,21.14814814814815
0141086,20.25
0141087,16.57246376811594
0129083,18.341463414634145
0129084,15.9975
0250070,10.115384615384615
0129085,15.7
1236039,13.081967213114755
0129086,18.666666666666668
0250265,9.714285714285714
0129087,15.735294117647058
0129088,17.60919540229885
0129089,16.97945205479452
0129090,13.802083333333334
0129091,18.865384615384617
0129092,19.0
0129093,18.952380952380953
0129094,19.930379746835442
0244147,10.905882352941177
0129095,17.972602739726028
0250277,11.25
0129096,16.931818181818183
0129097,17.370967741935484
0141003,17.8
0129098,17.904761904761905
0141004,20.066666666666666
0141005,17.714285714285715
0244148,9.033333333333333
0129099,19.14814814814815
0129100,14.272727272727273
0141088,12.27659574468085
0129901,20.894736842105264
0129902,23.651515151515152
0129903,15.107142857142858
0129904,14.758620689655173
0141006,17.557692307692307
0250281,12.0
0141007,18.9375
0141008,15.91304347826087
0141009,12.203125
0141019,16.441860465116278
0141010,18.692307692307693
0141011,19.34673366834171
0141012,17.754424778761063
0141013,13.944723618090451
1726163,10.909090909090908
0141014,19.17391304347826
0141015,17.375
0141016,17.96825396825397
0141017,19.5
0141018,18.73913043478261
0141020,19.614035087719298
0141021,19.727272727272727
0244025,10.4822695035461
0141022,19.008064516129032
0141092,18.466666666666665
0141023,17.066666666666666
0141024,19.352494577006507
0141029,20.5
0141030,16.866666666666667
0141025,17.125
0141031,12.41796875
0141032,12.239554317548746
0141033,12.977272727272727
0244226,9.75
