CTOT,W2
1003124,24.919786096256683
1003125,47.108870967741936
1046224,0.015979435161704938
0908222,97.65051395007342
0908223,92.8955223880597
1003127,35.35284810126582
1003128,804.0147441457068
1003131,10.409160305343512
1726031,0.17221584385763491
1003129,28.985557986870898
1003130,6.314432989690721
1046248,29.42869234024545
0908224,86.1501210653753
1003132,112.30232558139535
1003133,1233.0232300884957
1003134,12.734453781512604
1003135,15.78515625
1003136,37.68089233753637
1726065,0.36791758646063283
1003137,72.29838709677419
1003138,89.24467303453343
1003139,1740.9756097560976
1003904,44.42198581560284
1531033,0.15220264317180618
1003140,48.55591942046244
1003901,155.0379426644182
1003902,142.19636279926334
1003903,288.9313725490196
1531013,212.4179104477612
1531014,5.67191453472027
1531253,10.315286624203821
1531249,138.04642857142858
1531254,25.058847568451164
1531262,4.167211328976035
0753006,0.0
1620901,471.3030303030303
1620902,16.18526308870411
1620906,28.581993569131832
0111016,223.66083916083917
1531034,4.260869565217392
1531251,484.9779614325069
1531256,3.1199119911991198
0753007,0.0
0111017,38.66785396260018
1531252,0.31843575418994413
0111018,33.6036231884058
1531255,71.79047619047618
0111022,343.6385704652731
0111023,200.79613992762364
0111024,1219.8139534883721
0753008,0.0
1110092,6.730578512396694
0111025,8.45324788814448
0111026,158.75
0111027,1077.3934837092731
0111028,263.82068262862964
0753009,0.0
0111019,113.55417956656346
0111020,1517.8156028368794
0111021,154.515625
1531257,53.09615384615385
1531258,714.0274314214464
1531261,3.960672148730783
1726073,4.292929292929293
1110093,9.49492385786802
1110094,5.163440860215053
1531259,85.13333333333334
1531260,40.43665158371041
0222162,6.3938618925831205
0222163,0.8505941172651127
1012001,64.07809110629067
1012002,4.634146341463414
0111029,30.658857142857144
0111030,76.8153298835705
0111031,131.76439994799117
1531263,6.915767847971238
1531264,38.82874617737003
1531265,75.25806451612904
1531901,473.64662349676223
0111032,145.28861386138612
0111033,467.7769784172662
1620006,0.6826407238369765
1620903,2339.6018518518517
1620904,25.1588785046729
1620905,22.774774774774773
1012003,120.8810975609756
1012004,99.80911569925983
1012005,26.32286995515695
1012006,5.448275862068965
1012007,5.929456625357483
1012008,0.4797860626081485
1012009,143.7574850299401
1012010,22.551440329218106
0244237,32.04419889502763
1012011,1.2170207008523881
1012012,65.0
1012013,0.3025128080019517
1012014,0.9422850412249706
1012015,4.032983508245877
1012016,0.06391860161753196
1012017,0.3139600074752383
0253076,0.0
1012018,13.012048192771084
1012020,0.4925630048108752
1012021,4.338960546282246
0753071,0.0
1012022,60.59701492537314
1012024,0.41613946295515253
1110097,0.0
1110101,0.9472759226713533
1110098,1.2541720154043645
1531021,1.3891726251276812
0253077,25.19533004041311
1110099,24.34375
1110100,10.953831948291782
1531035,2.2641509433962264
1531017,0.2652999218727394
1531022,154.51456310679612
0114006,88.74074074074075
0114007,337.34989648033127
0114008,3.665362624134818
1531018,15.51831750339213
1531019,578.3663366336634
1531020,37.82235528942116
1110102,11.909319899244332
1110103,147.7319587628866
0111037,222.36144578313252
1620907,1.9916244983423486
0111036,2.9896559478299976
0250141,0.9095920617420066
0111034,4.162996854446669
0111035,1233.5727699530516
0753029,0.0
1110107,0.9865615109220153
1110108,0.6622743444459086
1110109,0.6949001274968126
1110110,0.9088684382862855
1110111,74.08391608391608
1110112,10.583543240973972
1110113,1.978515625
1653048,0.0
1110114,30.337448559670783
1653000,0.0
1648001,17.880621779757227
0709355,0.0
0111038,34.87949373906019
0111039,11.218494464447959
0705170,1.8616960728514513
1110115,46.046676096181045
1110116,1.2018019695946733
1110117,0.028083989501312336
1110118,0.015477893298605922
1110119,0.156781031759624
1110120,7.828571428571428
1531023,5986.377777777778
1531032,4.031072683058633
1531029,16.261199696279423
1531030,1.3117362231957574
1531031,6.118811881188119
1531036,5.376185119717178
1531037,21.551724137931036
1553083,0.0
1531064,2.4239504473503097
1110134,2.2871439568899152
0111040,0.2836969389480805
0111041,73.7551724137931
1726022,0.18582710931637064
0111042,5.890832240198222
0111901,101.04190260475652
0111902,40.06849315068493
0111903,73.40082644628099
0114001,3.3505882352941176
0114002,7.246471939612734
0114003,2.9045481163380833
0114004,68.26958105646631
0114005,6.126956894702981
1110123,0.2222438568480081
1232067,0.580219436960681
1110132,0.18881157499447757
0114048,1.8361581920903955
0114009,2.0689655172413794
0114049,96.87729511867443
0118036,0.686749429946795
0114010,43.710292249047015
0114018,35.157680569684636
0114019,7.114664001998501
1110133,1.2822265625
0114024,97.0909090909091
0114025,0.5580875650563086
0114026,0.5567110678408639
0114027,7.939081306804225
0114028,1.2987012987012987
0114029,10.088202866593164
0114030,11.576247780627343
1648003,4262.48717948718
0114011,0.8831846856645639
0114050,33.791044776119406
1110135,1.6279473814842393
0114051,9.377664109121909
1648078,72.31230441857554
1648079,4.987411487018096
1110138,8.053864168618267
1648043,153.19244823386114
1648044,243.92316798863502
1648045,68.75442684063374
1648046,77.18586906760262
0222013,0.07299022270505161
1110139,0.25783475783475784
1648080,10.929975782949555
1012025,0.187419468197259
1012026,1.483140412682436
0222020,3.4602076124567476
1110141,5.254545454545455
1012034,42.8582554517134
1110142,0.8982208267922553
1648015,473.61975162625663
0114012,1265.4054054054054
0114013,587.9510703363915
0114014,27.547723935389133
0222164,0.014485405953501847
0114015,158.65030674846625
0114016,22.980251346499102
0114017,135.5397390272835
1531078,160.36764705882354
1648002,38.11485230324313
1648016,4.99959635566832
1648017,13.895606171932403
1648018,11.091977869986168
1648019,87.96581875993641
1648020,6959.41059602649
1648021,1.6803654758636917
1648022,95.4159779614325
0114020,12.745098039215685
0114021,313.970173985087
0114022,54.676089517078914
0114023,26.1070110701107
0114031,72.55813953488372
0114032,3.911111111111111
0114033,1.5804982587731047
1726026,100.0
